Gudang,Kode Produk,Nama Produk,Qty,Min. Qty,Satuan Produk,Harga Rata-rata,Nilai Persediaan
Unassigned,,DVR HILOOK 16CH,0,1,UNIT,1270000,0
Unassigned,,E PAPER A4,1,1,PCS,34285.41,34285.41
Unassigned,,E PAPER F4,42,50,PCS,34000,1428000
Unassigned,,EARBUDS BASS DRIVEN VGEN,0,10,PCS,17678.571429,0
Unassigned,,EARPHONE BT JETE CF2,0,1,PCS,89900,0
Unassigned,,EARPHONE BT JETE T9,1,1,PCS,239900,239900
Unassigned,,EARPHONE BT JETE TWS CS2,0,1,PCS,110000,0
Unassigned,,EARPHONE BT JETE TWS T12,0,1,PCS,169900,0
Unassigned,,EARPHONE BT JETE TWS T16,0,1,PCS,129900,0
Unassigned,,EARPHONE BT JETE TWS T3,0,1,PCS,129900,0
Unassigned,,EARPHONE JETE BT CS1,0,1,PCS,139900,0
Unassigned,,EARPHONE JETE BT TWS CE6,0,1,PCS,119900,0
Unassigned,,EARPHONE JETE BT TWS CE8,0,1,PCS,99900,0
Unassigned,,EARPHONE JETE CELLO,19,1,PCS,13630,258970
Unassigned,,EARPHONE JETE CLASSIC 2,3,1,PCS,16500,49500
Unassigned,,EARPHONE JETE HA1,88,1,PCS,10619.565217,934521.739096
Unassigned,,EARPHONE JETE HA3,1,10,PCS,12372.5,12372.5
Unassigned,,EARPHONE JETE PUMP,32,1,PCS,16160,517120
Unassigned,,EARPHONE JETE TWS CE1,0,1,PCS,99900,0
Unassigned,,EARPHONE JETE TWS CE2,0,1,PCS,89900,0
Unassigned,,EARPHONE TWS JETE BT CEG1,0,1,PCS,150000,0
Unassigned,,EARPHONE TWS JETE BT CS5,1,1,PCS,150000,150000
Unassigned,,EARPHONE TWS JETE CE7,0,1,PCS,99900,0
Unassigned,,EARPHONE TWS JETE T9,1,1,PCS,240000,240000
Unassigned,,EARPHONE TWS NODX NECTONE,1,1,PCS,0,0
Unassigned,,EPRINT CANON 200ML BLACK,87,100,PCS,48418.940847,4212447.853689
Unassigned,,EPRINT CANON 200ML CYAN,175,50,PCS,47117.537314,8245569.02995
Unassigned,,EPRINT CANON 200ML MAGENTA,117,50,PCS,47632.95125,5573055.29625
Unassigned,,EPRINT CANON 200ML YELLOW,120,50,PCS,46929.713805,5631565.6566
Unassigned,,EPRINT HEAD CLEANER,0,15,PCS,10000,0
Unassigned,,Epson EcoTank L15160 A3 Wi-Fi Duplex All-in-One Ink Tank Printer,0,1,UNIT,18650000,0
Unassigned,,EPSON L120,0,1,UNIT,1519146.825397,0
Unassigned,,EPSON L3110,0,20,UNIT,2415000,0
Unassigned,,EPSON T04D1 MAINTENANCE BOX,1,1,PCS,152500,152500
Unassigned,,EXHAUST VISALUX 10 INCH,0,1,UNIT,400000,0
Unassigned,,EXTENSION USB MALE TO FEMALE 3.0 VENTION,0,1,PCS,40300,0
Unassigned,,FAN AC WINNER,0,1,PCS,75000,0
Unassigned,,FAN CASING ALSEYE AIRMAX-M-120-MR RGB 120/5,0,1,PCS,68000,0
Unassigned,,"FAN CASING CPU HITAM 8""",5,1,PCS,9045.454545,45227.272725
Unassigned,,"FAN CASING CPU TRANSPARAN 12""",11,10,PCS,25713.435374,282847.789114
Unassigned,,"FAN CASING CPU TRANSPARAN 8""",17,10,PCS,16818.181818,285909.090906
Unassigned,,FAN CASING DARK FLASH C6MS AURORA SPECTRUM RGB 3 IN 1 (3PACK) WHITE,0,1,PCS,245000,0
Unassigned,,FAN CASING GAMEN RGB LIGHTING EFFECT,0,1,PCS,40500,0
Unassigned,,FAN CASING LED,41,1,PCS,28000,1148000
Unassigned,,FAN CASING PC RGB COOLER FX-120-3 120MM 3 PIN FIXED COLOR,1,1,PCS,35000,35000
Unassigned,,FAN CASING RGB,15,1,PCS,32000,480000
Unassigned,,FAN CASING SIMBADDA BATTLEGROUND RGB,0,1,PCS,60000,0
Unassigned,,FAN CASING THERMALTAKE PURE 12 ARGB Sync Radiator 3 fan,0,1,PCS,600000,0
Unassigned,,FAN DEEP COOL THETA 20 PWM,5,1,PCS,80000,400000
Unassigned,,FAN INTEL NUC 8,0,1,PCS,150000,0
Unassigned,,FAN INTERNAL LAPTOP,0,1,PCS,72000,0
Unassigned,,FAN PC AIO,1,1,PCS,260000,260000
Unassigned,,FAN PROC COOLER MASTER 170C LGA 1700 ARGB,1,1,PCS,250000,250000
Unassigned,,FAN PROC COOLER MASTER MASTER LIQUID ML120L V2 RGB MLW D12M A18PC R2,0,1,UNIT,795000,0
Unassigned,,Fan Proc DARKFLASH AQUAGLOW DG240 ARGB LIQUID CPU COOLER BLACK,0,1,PCS,693000,0
Unassigned,,FAN PROC DEEP COOL CK11508,1,1,PCS,70000,70000
Unassigned,,FAN PROC DEEP COOL CK11509,7,0,PCS,50000,350000
Unassigned,,FAN PROC EYOTA,7,1,PCS,45000,315000
Unassigned,,Fan Proc Master Masterliquid ML240L V2 ARGB -MLW,0,1,PCS,1080000,0
Unassigned,,FAN PROC SOKET 1700,5,1,PCS,90000,450000
Unassigned,,FAN PROCESSOR  CPU INTEL,40,2,PCS,39765.690881,1590627.6352400002
Unassigned,,FAN PROCESSOR  SCORPION,1,1,PCS,37500,37500
Unassigned,,FAN PROSESOR COOLER MASTER HYPER TURBO 212,0,1,PCS,335000,0
Unassigned,,FAN PROSESOR DEEPCOOL GAMMAXX L240 V2,0,1,PCS,865000,0
Unassigned,,FAN TURBO MASPION 18,0,1,UNIT,765765.765766,0
Unassigned,,FAN WALL MASPION 14 INC 3602 K,0,1,PCS,295000,0
Unassigned,,FAST CAR CHARGER VGEN 4 USB PORT,0,1,PCS,28000,0
Unassigned,,FD 32GB KINGSTONE EXODIA USB 3.2,7,5,PCS,51384.615385,359692.30769499997
Unassigned,,FD BLADE CZ50 16GB SANDISK,65,180,PCS,88445.220245,5748939.315925
Unassigned,,FD BLADE CZ50 32GB SANDISK,10,50,PCS,49371.660195,493716.60195
Unassigned,,FD BLADE CZ50 8GB SANDISK,0,180,PCS,44418.31305,0
Unassigned,,FD DUAL DRIVE SDDDC3 TYPE C 32 SANDISK,0,1,PCS,92500,0
Unassigned,,FD FORCE CZ71 16GB SANDISK (METAL),0,10,PCS,51000,0
Unassigned,,FD FORCE CZ71 32GB SANDISK (METAL),14,2,PCS,70900,992600
Unassigned,,FD GLIDE CZ60 32GB SANDISK (D),1,2,PCS,65900,65900
Unassigned,,FD GLIDE CZ600 32GB SANDISK #,29,2,PCS,58302.445242,1690770.9120180001
Unassigned,,FD GLIDE CZ600 SANDISK 64GB #,75,2,PCS,68057.230326,5104292.27445
Unassigned,,FD GLIDE SDCZ600 16GB 3.0,108,10,PCS,96988.988693,10474810.778844
Unassigned,,FD HP 32 GB,0,1,PCS,100000,0
Unassigned,,FD JOINT / INDILINX 16GB,0,100,PCS,37000,0
Unassigned,,FD JOINT / INDILINX 4GB,14,100,PCS,28924.73152,404946.24128
Unassigned,,FD JOINT / INDILINX 8GB,20,100,PCS,32762.783246,655255.66492
Unassigned,,FD LENOVO THINKPLUS 8GB,11,1,PCS,32000,352000
Unassigned,,FD LEXAR JUMPDRIVE V40 16GB,0,90,PCS,40023.445278,0
Unassigned,,FD LEXAR S60 64GB,0,1,PCS,55500,0
Unassigned,,FD N-TECH 16GB,17,10,PCS,36000,612000
Unassigned,,FD N-TECH 32GB,0,10,PCS,45500,0
Unassigned,,FD N-TECH 4GB,21,10,PCS,27500,577500
Unassigned,,FD N-TECH 8GB,12,10,PCS,30000,360000
Unassigned,,FD SANDISK 128GB OTG USB 3,0,1,PCS,268000,0
Unassigned,,FD SANDISK 16GB OTG TYPE C,0,5,PCS,96804.958678,0
Unassigned,,FD SANDISK 16GB ULTRA DUAL DRIVE 3.0 (OTG MICRO),72,30,PCS,58685.185185,4225333.33332
Unassigned,,FD SANDISK 32GB FLAIR,0,2,PCS,70900,0
Unassigned,,FD SANDISK 32GB OTG TYPE C,3,1,PCS,131604.46571,394813.39712999994
Unassigned,,FD SANDISK 32GB ULTRA DUAL DRIVE 3.0 (OTG MICRO),55,5,PCS,89500,4922500
Unassigned,,FD SANDISK CZ600 128 GB,63,1,PCS,120233.31579,7574698.894769999
Unassigned,,FD SANDISK ULTRA 3.0 CZ48 16GB,0,1,PCS,55000,0
Unassigned,,FD SANDISK ULTRA 3.0 CZ48 64GB,0,10,PCS,113947.761194,0
Unassigned,,FD SKY HUB 8GB,7,1,PCS,28500,199500
Unassigned,,FD TOSHIBA 16 GB OHWARI METAL,0,10,PCS,46000,0
Unassigned,,FD U2 4GB JETE,117,1,PCS,30900,3615300
Unassigned,,FD U2 8GB JETE,144,1,PCS,47808.012821,6884353.846224
Unassigned,,FD U2 JETE 16GB,100,50,PCS,58296.296296,5829629.6296
Unassigned,,FD U2 JETE 32GB,143,10,PCS,63793.014706,9122401.102958
Unassigned,,FD U3 JETE 16GB 3.0,44,1,PCS,49500,2178000
Unassigned,,FD U3 JETE 32GB 3.0,43,1,PCS,90900,3908700
Unassigned,,FD U3 JETE 8GB 3.0,21,1,PCS,46900,984900
Unassigned,,FD V-GEN 16GB,0,100,PCS,31539.393106,0
Unassigned,,FD V-GEN 32GB,0,1,PCS,45885.497509,0
Unassigned,,FD V-GEN 8GB,8,100,PCS,34000,272000
Unassigned,,FEIYU Scorp C -Axis Handheld Gimbal Stabilizer Kamera,1,1,UNIT,4000000,4000000
Unassigned,,FEIYU SCORP F2 3-AXIS STABILIZER,0,1,UNIT,3359610,0
Unassigned,,FEIYU VIMBLE 3 GIMBAL STABILIZER HP SMARTPHONE,0,1,UNIT,1100000,0
Unassigned,,FILE BOX,93,5,PCS,10000,930000
Unassigned,,FILM FAX PRINTECH KX 93/57,10,3,PCS,30000,300000
Unassigned,,FILTER HOYA 58MM,15,1,PCS,25000,375000
Unassigned,,FILTER LENSA UV 55,5,1,PCS,88750,443750
Unassigned,,FINGER SPOT REVO 202BNC FD,0,1,UNIT,1500000,0
Unassigned,,FINGERPRINT READER DIGITAL PERSONA U ARE U 4500,0,1,UNIT,1078333.333333,0
Unassigned,,FINGERPRINT SCANNER SOLUTION U ARE U 4500 HID,0,1,PCS,1065000,0
Unassigned,,FISHER + SKRUP,0,1,PCS,0,0
Unassigned,,FLASH GODOX TT600,0,0,PCS,1100000,0
Unassigned,,FLEXY 4 METER,0,1,METER,88000,0
Unassigned,,FLEXY L5290,0,1,PCS,250000,0
Unassigned,,FLEXY SCANNER EPSON L3210,9,1,PCS,23000,207000
Unassigned,,FLIPER HITI,0,1,UNIT,7980000,0
Unassigned,,FUJIFILM INSTAX MINI PAPER,3,1,PCS,260833.333333,782499.999999
Unassigned,,FUSE EPSON,10,2,PCS,5000,50000
Unassigned,,FUSER BROTHER L2540DW,5,1,PCS,70000,350000
Unassigned,,GAMEPAD DOUBLE BLACK,36,8,PCS,68874.635781,2479486.888116
Unassigned,,GAMEPAD DOUBLE TRANSPARANT,33,10,PCS,80799.159613,2666372.267229
Unassigned,,GAMEPAD SINGLE BLACK,21,8,PCS,40666.666667,854000.0000069999
Unassigned,,GAMEPAD SINGLE TRANSPARANT,38,8,PCS,45438.746439,1726672.3646820001
Unassigned,,GEAR ASF L3110,1,1,PCS,11000,11000
Unassigned,,GENSET HONDA STARKE 6800HE,0,1,UNIT,5300000,0
Unassigned,,GIMBAL FEIYU SCORP C,0,1,UNIT,3520000,0
Unassigned,,GODOX SL60W + SOFTBOX + STAND,0,0,SET,2450000,0
Unassigned,,GORILLAPOT TAKARA FP 666,5,1,PCS,108000,540000
Unassigned,,GPS GARMIN 64 S,0,1,UNIT,4127000,0
Unassigned,,GPS GARMIN 78S,0,1,UNIT,3750000,0
Unassigned,,GPS GARMIN MONTANA 680,0,1,PCS,7200000,0
Unassigned,,GUNTING,32,1,PCS,7083.333333,226666.666656
Unassigned,,HANDYCAM HDV 530,0,0,UNIT,1350000,0
Unassigned,,HANDYCAM SONY CX405,0,1,UNIT,3100000,0
Unassigned,,HANDYCAM SONY MC 2500,0,1,UNIT,10245000,0
Unassigned,,HARDCASE HDD,52,5,PCS,27515.350877,1430798.245604
Unassigned,,"HDD 2TB 3.5""",0,1,PCS,1000000,0
Unassigned,,"HDD CADDY 9,5 MM",0,1,PCS,20000,0
Unassigned,,"HDD EXTERNAL 1TB 2,5"" SEAGATE ONE TOUCH #",0,1,PCS,845000,0
Unassigned,,"HDD EXTERNAL 2TB  SEAGATE 2,5""",0,1,PCS,1295000,0
Unassigned,,"HDD EXTERNAL 2TB WD PASSPORT 2,5""",0,1,PCS,1180000,0
Unassigned,,"HDD EXTERNAL 320GB 2,5"" OSMOUS SLIM PLUS",2,1,PCS,409000,818000
Unassigned,,"HDD EXTERNAL 4TB 2,5"" SEAGATE",0,1,PCS,1606875,0
Unassigned,,"HDD EXTERNAL 500GB 2,5 OSMOUS EXPANSION",0,1,UNIT,531000,0
Unassigned,,"HDD EXTERNAL OSMOUS 1TB SATA 2,5",1,1,PCS,964000,964000
Unassigned,,HDD EXTERNAL SEAGATE EXPANSION 1TB #,0,5,PCS,920000,0
Unassigned,,HDD EXTERNAL TOSHIBA 2TB,2,1,PCS,1410000,2820000
Unassigned,,HDD EXTERNAL TOSHIBA BASIC 1 TB,7,1,PCS,944285.714286,6610000.0000020005
Unassigned,,HDD EXTERNAL TRANSCEND 1TB 25M3 RUBBER,0,1,PCS,745000,0
Unassigned,,"HDD EXTERNAL WD 1TB PASSPORT 2,5""",0,1,PCS,700000,0
Unassigned,,"HDD EXTERNAL WD 5TB PASSPORT 2,5""",0,1,UNIT,2010000,0
Unassigned,,HDD EXTERNAL WD 8TB MY BOOK,0,1,PCS,2870000,0
Unassigned,,HDD EXTERNAL WD BLACK 5 TB,2,1,UNIT,2160000,4320000
Unassigned,,HDD INTERNAL CCTV TOSHIBA 4TB,0,1,PCS,2475000,0
Unassigned,,"HDD NB WD 500GB SATA 2,5",4,2,PCS,575000,2300000
Unassigned,,"HDD NOTEBOOK 2,5 SEAGATE SATA 1TB MFI",0,1,PCS,662500,0
Unassigned,,"HDD NOTEBOOK 2,5 SEAGATE SATA 500GB MFI",0,1,PCS,570000,0
Unassigned,,"HDD NOTEBOOK 2,5 TOSHIBA SATA 1TB",0,1,PCS,601453.692849,0
Unassigned,,"HDD NOTEBOOK 2,5 WD BLUE SATA 500GB",0,2,PCS,540000,0
Unassigned,,"HDD NOTEBOOK 2,5 WD SATA 1TB",1,1,PCS,560000,560000
Unassigned,,"HDD NOTEBOOK 2,5"" SEAGATE SATA 500GB PI",0,3,PCS,257812.5,0
Unassigned,,"HDD NOTEBOOK OSMOUS 1TB SATA 2,5",1,1,PCS,859000,859000
Unassigned,,HDD PC OSMOUS 1TB #,10,1,PCS,870000,8700000
Unassigned,,HDD PC OSMOUS 1Tb 7200RPM - RED (garansi 1th),4,1,PCS,885000,3540000
Unassigned,,HDD PC OSMOUS 2TB 7200RPM TP,0,1,PCS,1013000,0
Unassigned,,HDD PC OSMOUS CCTV 1TB 5400RPM - BLUE (GARANSI 1th),0,1,PCS,780000,0
Unassigned,,HDD PC OSMOUS CCTV 1TB 5400RPM - RED,1,1,PCS,870000,870000
Unassigned,,HDD PC OSMOUS CCTV 2TB #,2,1,PCS,1430000,2860000
Unassigned,,HDD PC OSMOUS CCTV 2TB 5400RPM TP,0,1,PCS,1002000,0
Unassigned,,HDD PC SEAGATE 1TB SKYHAWK,0,1,PCS,780476.190476,0
Unassigned,,HDD PC SEAGATE 2TB BARACUDA,0,1,PCS,845000,0
Unassigned,,HDD PC SEAGATE 2TB SKYHAWK #,0,1,PCS,1050000,0
Unassigned,,HDD PC SEAGATE 4TB BARACUDA MFI,0,1,PCS,1530000,0
Unassigned,,HDD PC SEAGATE BARACUDA 500GB MFI,20,3,PCS,85000,1700000
Unassigned,,HDD PC SEAGATE CCTV 4TB SKYHAWK,1,1,PCS,1605000,1605000
Unassigned,,HDD PC SEAGATE CCTV 6TB SKY HAWK,1,1,PCS,2645000,2645000
Unassigned,,HDD PC SEAGATE SATA 1TB BARACUDA MFI,0,2,PCS,645000,0
Unassigned,,HDD PC SEAGATE SATA 1TB PI,25,10,PCS,553761.858614,13844046.46535
Unassigned,,HDD PC SEAGATE SATA 500 GB PI,14,15,PCS,223500,3129000
Unassigned,,HDD PC TOSHIBA CCTV 2TB,0,1,PCS,1580000,0
Unassigned,,HDD PC TOSHIBA CCTV 8TB SURVEILANCE S300 PRO 7200RPM,0,1,PCS,3455000,0
Unassigned,,HDD PC WD BLUE 1TB,0,5,PCS,589153.846154,0
Unassigned,,HDD PC WD BLUE 2TB,0,1,PCS,860000,0
Unassigned,,HDD PC WD BLUE 4TB,0,1,PCS,1790000,0
Unassigned,,HDD PC WD BLUE 500GB,0,2,PCS,610000,0
Unassigned,,HDD PC WD PURPLE 1 TB,0,15,PCS,863511.042761,0
Unassigned,,HDD PC WD PURPLE 2TB,1,0,PCS,1700000,1700000
Unassigned,,HDD WD PURPLE 4TB,0,1,PCS,1430000,0
Unassigned,,HDD WD PURPLE PRO 8TB,0,1,UNIT,3305000,0
Unassigned,,HDMI EXTENDER RJ45 100M + ADAPTOR,1,1,PCS,295000,295000
Unassigned,,HDMI EXTENDER RJ45 200M + ADAPTOR,1,1,PCS,530000,530000
Unassigned,,HDMI EXTENDER RJ45 60M + ADAPTOR,0,1,PCS,99000,0
Unassigned,,HDMI EXTENDER RJ45 LAN,2,1,PCS,30000,60000
Unassigned,,HDMI SPLITER 4 PORT,23,2,PCS,69544.228219,1599517.249037
Unassigned,,HDMI SPLITER 4 PORT GAINTECH / SANURPRO,0,1,PCS,255000,0
Unassigned,,HDMI SWITCH 4 PORT,7,1,PCS,63740.446796,446183.12757199997
Unassigned,,HDMI VIDEO CAPTURE 4 PORT 4K,5,1,PCS,77000,385000
Unassigned,,HEAD PRINTER CANON IP 110,0,1,PCS,920000,0
Unassigned,,HEAD PRINTER CANON IX 6770,1,1,PCS,1000000,1000000
Unassigned,,HEADPHONE JETE HB2,10,2,PCS,60711.935975,607119.3597500001
Unassigned,,HEADPHONE JETE HB3,0,1,PCS,44900,0
Unassigned,,HEADPHONE KENION 666,1,1,PCS,44000,44000
Unassigned,,HEADPHONE WAR WOLF T6,3,2,PCS,66000,198000
Unassigned,,HEADPHONE XTEGO,2,2,PCS,40000,80000
Unassigned,,HEADSET GAMING FANTECH FLASH HQ53 BLACK,0,1,UNIT,111000,0
Unassigned,,HEADSET GAMING LEGION H300,2,1,PCS,0,0
Unassigned,,HEADSET GAMING REXUS HX - 20 BLACK USB 7.1,0,1,UNIT,367000,0
Unassigned,,HEADSET H 111 LOGITECH,1,1,PCS,83000,83000
Unassigned,,HEADSET HYPERX CLOUD STRIGER CORE,1,1,PCS,0,0
Unassigned,,HEADSET LOGITECH G633S 7.1 WIRED SURROUND,0,1,UNIT,1450000,0
Unassigned,,HEADSET REXUS GAMING F55 VONIX,0,1,PCS,165000,0
Unassigned,,HEADSET REXUS VONIX F27,4,1,PCS,108000,432000
Unassigned,,HF JETE GAMING G3,0,1,PCS,100000,0
Unassigned,,HF JETE GAMING G7,0,1,UNIT,200000,0
Unassigned,,HF JETE GAMING GA5,0,1,PCS,144952.474598,0
Unassigned,,HF JETE GAMING GA7,3,1,PCS,140000,420000
Unassigned,,HF JETE GAMING GS1,0,1,PCS,110000,0
Unassigned,,HF JETE HB5,13,10,PCS,62732.314815,815520.0925949999
Unassigned,,HF JETE HB6,2,1,UNIT,88999.166667,177998.333334
Unassigned,,HF JETE HB7,0,1,PCS,90799,0
Unassigned,,HF JETE HB8,0,1,PCS,90799,0
Unassigned,,HF JETE HX1,2,1,PCS,45349,90698
Unassigned,,HF JETE POWERFULL BASS,2,5,PCS,71633.333333,143266.666666
Unassigned,,HF REXUS F22,1,1,PCS,108500,108500
Unassigned,,HF REXUS F26,1,3,PCS,109076.923077,109076.923077
Unassigned,,HFB JETE 06 EXTREME SILVER BT,0,1,PCS,210000,0
Unassigned,,HFB JETE 11 BT,0,1,PCS,100000,0
Unassigned,,HFB JETE 12 BT,0,1,PCS,0,0
Unassigned,,HFB JETE 13 PRO BT,0,1,PCS,0,0
Unassigned,,HFB JETE SA3,4,1,PCS,190000,760000
Unassigned,,HOLDER HP MOBIL JETE H10,1,0,PCS,45000,45000
Unassigned,,HOLDER HP MOBIL JETE H10B,1,0,PCS,45000,45000
Unassigned,,HOLDER L8050 / PICK UP ROLLER,1,1,PCS,350000,350000
Unassigned,,HOLDER U,3,1,PCS,15000,45000
Unassigned,,HORN SPEAKER 10W,0,1,PCS,307581,0
Unassigned,,HP 14 CORE 5 120U 8GB 512GB 14 INCH W11,3,1,UNIT,8900000,26700000
Unassigned,,HP 14 EM0019AU AMD RYZEN 5 7530U 8GB 512GB WIN 11 #,0,1,UNIT,8440000,0
Unassigned,,HP 14 EM0019AU AMD RYZEN 5 7530U 8GB 512GB WIN 11 TP,0,1,UNIT,7290000,0
Unassigned,,HP 14 EP0018TU INTEL CORE i7 - 1355U 2X8 512GB SSD WIN 11 #,0,1,UNIT,12000000,0
Unassigned,,HP 14 EP0258TU INTEL CORE i7 - 1355U 8GB 512GB SSD WIN 11,0,1,UNIT,10600000,0
Unassigned,,HP 14 EP0266TU INTEL CORE i3 - 1315U 8GB DDR4 512GB SSD WIN 11,0,1,UNIT,6673333.333333,0
Unassigned,,HP 14 EP1155TU INTEL CORE 5 120U 16GB DDR4 512GB SSD WIN 11 TP,0,1,UNIT,8750000,0
Unassigned,,HP 14 I3 - N305 8GB 512GB SSD WIN 11,0,1,UNIT,6320000,0
Unassigned,,HP 14S CI3 1115G4 4GB 512GB SSD WIN 11,0,1,UNIT,5845000,0
Unassigned,,HP 14S CI5 1235U 8GB 512GB SSD INTEL IRIS XE GRAPHICS WIN 11,0,1,UNIT,7940000,0
Unassigned,,HP 14S CI5-1155G7 8GB 512GB SSD WIN 11  #,0,1,UNIT,7290000,0
Unassigned,,HP 14S Ci5-1235U 8GB 512GB SSD INTEL XE WIN 11,0,1,UNIT,8340000,0
Unassigned,,HP 14S DQ3040TU N4500 8GB 512GB SSD WIN 11 WHITE #,0,1,UNIT,4620000,0
Unassigned,,HP 14S DQ31 INTEL N4500 4GB 512GB SSD WIN 11 TP @,0,1,UNIT,4585000,0
Unassigned,,HP 14S DQ5002TU 669Z5PA CI7-1260P 2X8 512GB SSD IRIS XE PS,0,1,UNIT,12900000,0
Unassigned,,HP 14S DQ5127TU Ci3 1215U 8GB 512 SSD WIN 11 #,0,1,UNIT,5550000,0
Unassigned,,HP 14S DQ5154TU Ci7-1255U 2X8 512GB SSD INTEL XE GRAPICHS WIN 11,0,1,UNIT,10920000,0
Unassigned,,HP 14S DQ5567TU Ci3-1215U 12GB 512GB SSD WIN 11 #,0,1,UNIT,5592000,0
Unassigned,,HP 14S FQ2002AU AMD RYZEN 5 5625U 8GB 512GB SSD WIN 11 FT,0,1,UNIT,7195000,0
Unassigned,,"HP 14S INTEL N4120 4GB 256GB SSD WIN 11 14"" NW",0,1,UNIT,4425000,0
Unassigned,,HP 14S INTEL N4500  8GB 256GB SSD #,0,8,UNIT,4960000,0
Unassigned,,HP 14S INTEL N4500 4GB 512GB SSD WIN 11 #,0,1,UNIT,4586666.666667,0
Unassigned,,HP 14S INTEL N4500 4GB SSD 256GB WIN 11,0,1,UNIT,4097428.571429,0
Unassigned,,HP 14S-CF2075TU Ci3-10110U 4GB 256GB SSD W10,0,1,UNIT,7100000,0
Unassigned,,HP 14S-CF2076TU-36F70PA Ci3-10110U 4GB SSD 256GB WIN10  NW,0,1,UNIT,7100000,0
Unassigned,,"HP 14S-CF3034TX SILVER INTEL I3-1005G1/14""/512GB SSD/AMD RADEON 620/WIN10",0,1,UNIT,7300000,0
Unassigned,,HP 14S-CF3040TU-167Y1PA I3-1005G1 4GB 1TB HDD W10,0,1,UNIT,6900000,0
Unassigned,,HP 14s-cf3076TU-1X9M5PA Ci3-10051g1 4gb ssd 256gb,0,1,UNIT,6265000,0
Unassigned,,HP 14s-dq5156TU Intel Core i5-1235U 8GB (2x4GB) 512GB SSD  Intel Iris Xe Graphics W11 Home + OHS 2021,1,1,UNIT,7870000,7870000
Unassigned,,HP 240 G7 2X4L1PA Ci5-1035G1 8GB 512GB SSD WIN10,0,1,UNIT,8340000,0
Unassigned,,HP 240 G8 I3-1115G4 4GB 256GB SSD WIN 11,0,1,UNIT,5295000,0
Unassigned,,HP 240 G8 INTEL CORE I5 1235U 8GB 256GB SSD WIN 11,0,1,UNIT,6890000,0
Unassigned,,HP 240 G9 9J1W4PT Ci3-1215U 8GB 256GB SSD WIN 11,0,1,UNIT,5445000,0
Unassigned,,HP 240 G9 i3 1315 8GB 512GB SSD WIN 11 @,0,1,UNIT,5700000,0
Unassigned,,HP 240 G9 X8AT Ci3 1215U 8GB 512 SSD TP,0,1,UNIT,5401383.39921,0
Unassigned,,HP 240 I3 - 1115G4 8GB 256GB WIN 11 #,0,1,UNIT,5245000,0
Unassigned,,HP 245 G10 AMD RYZEN 3 7320U 8GB 256GB SSD WIN 11,0,1,UNIT,5245000,0
Unassigned,,"HP 245 G8 AMD ATHLON 3050U 8GB 512GB SSD 14""",0,1,UNIT,4380000,0
Unassigned,,"HP 245 G8-6155PA AMD ATHLON 3050U 4GB 256GB SSD 14"" NW",0,1,UNIT,4240000,0
Unassigned,,"HP 250 G8 3V356PA 15,4"" Ci3 1115G4 4GB 512GB SSD WIN 10 BLACK",0,1,UNIT,6433888.888889,0
Unassigned,,HP ENVY X360 14 INCS 2-IN-1 14-FA088AU AMD RYZEN 7 8840HS 32GB 1TB SSD WIN 11,0,1,UNIT,18220000,0
Unassigned,,HP INFINIX SMART 9 4GB 128GB,1,1,UNIT,0,0
Unassigned,,HP OmniBook 5 Flip14 Core 7 150U 16GB DDR5 512GB SSD Intel Graphics W11,0,1,UNIT,14495000,0
Unassigned,,HP PAV X360 CONVERT 14 GOLD CI5 1135G7 FHD IPS 512GB SSD 8GB,0,1,UNIT,12500000,0
Unassigned,,"HP Pav x360 Convert 14-EK2333TU Blue Core 5 120U Win11 OHS(14"" FHD IPS Touch/UMA/512GB/16GB) (Flipbook)",0,1,UNIT,10950000,0
Unassigned,,HP PAVILION 14-DV2002TX-68J10PA CI5-1235U 16GB 512GB SSD MX550 2GB WIN 11,1,1,UNIT,11420000,11420000
Unassigned,,HP PAVILION 14-EC0013AU AMD RYZEN 5 5500U 16GB SSD 512GB,0,1,UNIT,10155000,0
Unassigned,,HP PAVILION AERO 13 AMD RYZEN 5 5625U 16GB 512GB SSD WIN 11,0,1,UNIT,12380000,0
Unassigned,,HP PAVILION AERO 13 BE2001AU AMD RYZEN 5 7535U 2X8GB 512GB SSD WIN,0,1,UNIT,12320000,0
Unassigned,,HP PAVILION X360 2IN1 14 CORE 3 100U 8GB 512GB SSD WIN 11,0,1,UNIT,9495000,0
Unassigned,,HP PAVILION X360 CONVERTIBLE 14 CI7-1255U 16GB 512GB SSD INTEL IRIS XE WIN 11,0,1,UNIT,14565000,0
Unassigned,,HP PAVILION X360 CONVERTIBLE 14 EK1069TU Ci5 - 1335U 16GB 512GB SSD INTEL XE GRAPHICS WIN 11 UM,0,1,UNIT,12120000,0
Unassigned,,HP Pavilion x360 Pavilion 2-in-1 14-ek2111TU-9X3C3PA Intel Core 5 120U 16GB 512GB SSD W11 Home + OHS 2021 Natural silver + Tas,0,1,UNIT,11200000,0
Unassigned,,HP Pavilion x360 Pavilion 2-in-1 14-ek2333TU-9X3C5PA Core 5 120U 16GB 512GB SSD W11 Home + OHS 2021 Space Blue + Tas,0,1,UNIT,11500000,0
Unassigned,,"HP PRINTER SMART TANK 520 (SCAN,COPY)",2,1,UNIT,1211711,2423422
Unassigned,,HP SAMSUNG S24 256GB,0,1,UNIT,12300000,0
