Nama Akun,Tanggal,Transaksi,Nomor,Keterangan,Debit,Kredit,Saldo,Tags
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14292,* PRINTER CANON G2010 PSC. Memo: 082359075705 IBU TRI BELO,0.0,1440090.09,5698496585.76,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14292,MOUSE WIRELESS BANDA. Memo: 082359075705 IBU TRI BELO,0.0,29057.23,5698467528.53,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14292,COOLINGPAD KEPITING. Memo: 082359075705 IBU TRI BELO,0.0,21514.84,5698446013.69,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14292,Acer Aspire Go 14 AG14 Core 5 120U 16GB(2x8) DDR4 512GB SSD W11. Memo: 082359075705 IBU TRI BELO,0.0,9590000.0,5688856013.69,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14293,OTG TYPE C,0.0,6057.31,5688849956.38,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14294,ALFA INK TONER BROTHER 500 GRAM,0.0,155775.0,5688694181.38,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14298,SIDU A4 70,0.0,196129.85,5688498051.53,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14299,RJ45 TEMBUS,0.0,1663.1,5688496388.42,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14299,CONVERTER FIBER OPTIC TO LAN HTB 3100 A,0.0,181117.9,5688315270.52,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14300,* STIKER NAMA UNDANGAN POLOS (103),0.0,49549.55,5688265720.97,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14301,BATERAI CMOS CR2032,0.0,10500.0,5688255220.97,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14302,BINGKAI FOTO 20X30 (10R JUMBO),0.0,165077.15,5688090143.82,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14302,OPP 22 X 30 10R #,0.0,24581.38,5688065562.44,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14302,ADAPTOR ACER 12 - 3A 3.5 X 1.35 N100,0.0,180000.0,5687885562.44,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14303,PRINTER CANON G1010. Memo: IBU MANAH 082341177796,0.0,1051842.11,5686833720.34,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14305,BINGKAI FOTO 12R,0.0,17000.0,5686816720.34,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14305,CATRIDGE CANON 811 COLOUR,0.0,275123.1,5686541597.24,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14305,BINGKAI FOTO 20X30 (10R JUMBO),0.0,33015.43,5686508581.81,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14305,BINGKAI FOTO 20X30 (10R JUMBO),0.0,132061.72,5686376520.09,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14305,BINGKAI FOTO 12R,0.0,34000.0,5686342520.09,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14306,"PLASTIK OPP 10,5 X 24",0.0,12935.14,5686329584.95,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14306,STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS ),0.0,6600.18,5686322984.77,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14306,TINTA EPSON 003 BLACK,0.0,79545.62,5686243439.15,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14306,UNDANGAN LIBRA 15 COKLAT,0.0,25500.0,5686217939.15,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14307,KONEKTOR DC MALE,0.0,2000.0,5686215939.15,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14307,KONEKTOR BNC CCTV,0.0,5876.21,5686210062.95,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14308,KABEL HDMI 15 METER,0.0,131428.57,5686078634.38,
(1-10200) Persediaan Barang,20/06/2026,Sales Invoice,JL.2026.14308,HDMI SPLITER 4 PORT,0.0,69544.23,5686009090.15,
(1-10500) PPN Masukan,19/06/2026,Saldo Awal,"","",0.0,0.0,4102691610.43,
(1-10500) PPN Masukan,20/06/2026,Purchase Invoice,JL.2606.04551,Tax. *ACER GO 14 AG14 CORE ULTRA 5 125H 16GB 512GB. Memo: BELUM MASUK,1089099.1,0.0,4103780709.52,CV TIGA NUSA
(1-10500) PPN Masukan,20/06/2026,Purchase Invoice,JL.2606.04550,"Tax. * AIO ASUS A3202WBAK INTEL 7305 8GB 256GB SSD 21,5"" WIN 11. Memo: BELUM MASUK",3442702.7,0.0,4107223412.23,CV TIGA NUSA
(1-10500) PPN Masukan,20/06/2026,Purchase Invoice,JL.2606.04614,Tax. * LENOVO GAMING LOQ 15ARP10E AMD RYZEN 7 170 16GB DDR5 512GB SSD RTX 3050 6GB WIN 11. Memo: BELUM MASUK,1267477.48,0.0,4108490889.7,CV TIGA NUSA
(1-10500) PPN Masukan,20/06/2026,Purchase Invoice,JL.2606.04626,Tax. * ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11 - B. Memo: BELUM MASUK,1227837.84,0.0,4109718727.54,CV TIGA NUSA
(2-20100) Hutang Usaha,19/06/2026,Saldo Awal,"","",0.0,0.0,2264913925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Invoice,JL.2606.04551,*ACER GO 14 AG14 CORE ULTRA 5 125H 16GB 512GB. Memo: BELUM MASUK,0.0,10990000.0,2275903925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Invoice,JL.2606.04550,"* AIO ASUS A3202WBAK INTEL 7305 8GB 256GB SSD 21,5"" WIN 11. Memo: BELUM MASUK",0.0,34740000.0,2310643925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27881,Purchase Payment #JL5526050582,6400000.0,0.0,2304243925.01,AGUS
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27882,Purchase Payment #JKT-JKT01A-NC26041699,7000000.0,0.0,2297243925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27883,Purchase Payment #JKT-JKT01A-NC26041699,7000000.0,0.0,2290243925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27885,Purchase Payment #JKT-JKT01A-NC26041699,7500000.0,0.0,2282743925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Invoice,JL.2606.04614,* LENOVO GAMING LOQ 15ARP10E AMD RYZEN 7 170 16GB DDR5 512GB SSD RTX 3050 6GB WIN 11. Memo: BELUM MASUK,0.0,12790000.0,2295533925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Invoice,JL.2606.04626,* ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11 - B. Memo: BELUM MASUK,0.0,12390000.0,2307923925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27886,Purchase Payment #FK 5191,17678000.0,0.0,2290245925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27887,Purchase Payment #JL.2605.05827,15200000.0,0.0,2275045925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27888,Purchase Payment #JL.2605.05662,4835000.0,0.0,2270210925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27889,Purchase Payment #JL.2605.05740,1375000.0,0.0,2268835925.01,CV TIGA NUSA
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27890,Purchase Payment #JK/26/06/0043,13700000.0,0.0,2255135925.01,RAHMAT
(2-20100) Hutang Usaha,20/06/2026,Purchase Invoice,17753,KRESEK 03 X 40 MERAH; PLASTIK KRESEK 02 X 28 HITAM,0.0,2415000.0,2257550925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27891,Purchase Payment #17753,2415000.0,0.0,2255135925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27892,Purchase Payment #17747,1500000.0,0.0,2253635925.01,
(2-20100) Hutang Usaha,20/06/2026,Purchase Payment,27894,Purchase Payment #7075,5200000.0,0.0,2248435925.01,
(2-20500) PPN Keluaran,19/06/2026,Saldo Awal,"","",0.0,0.0,4234930560.05,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14247,Tax. * PRINTER CANON G2010 PSC. Memo: TOMI 082 340 365 128,0.0,173423.42,4235103983.47,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14252,Tax. * ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11; MOUSE BRANDED; COOLINGPAD NC 32 1FAN BESAR; MOUSEPAD LOGITECH / MICROSOFT; SODIMM TEAM ELITE DDR5 8GB 5600HZ. Memo: CANDRA 082340300157,0.0,1288288.29,4236392271.76,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14257,"Tax. TINTA EPSON 003 MAGENTA; KERTAS FOTO SPECTRA A3 GLOSSY; TINTA CANON ORI 790 BLACK; KERTAS 2 PLY PRS; PAPERLINE 3 PLY NCR; TINTA EPSON 003 BLACK; * KERTAS THERMAL 57 X 38 MM (EDC); KERTAS BUFFALO PUTIH; PLASTIK OPP 10,5 X 24; * STIKER NAMA UNDANGAN POLOS (103)",0.0,10861.26,4236403133.02,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14267,Tax. KEYBOARD ACER E5 471 TANPA ON OFF; SERVICE; BATERAI CMOS CR2032; BATERAI ACER E5 471 (AL14A32); * ROBOT RS180 MULTIMEDIA SPEAKER. Memo: SAKINA 085 237 084 956,0.0,6441.44,4236409574.46,SERVICE
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14273,Tax. TINTA EPSON 003 BLACK; TINTA EPSON 664 BLACK; TINTA EPSON 664 CYAN; TINTA EPSON 664 YELLOW; TINTA EPSON 664 MAGENTA; TINTA CANON ORI 790 BLACK; TINTA CANON ORI 790 CYAN; TINTA CANON ORI 790 YELLOW; TINTA CANON ORI 790 MAGENTA; TINTA CANON ORI GI - 71 BLACK; TINTA CANON ORI GI - 71 C; * TINTA CANON ORI GI - 71 Y; * TINTA CANON ORI GI - 71 M; ALFA INK CANON BLACK 100CC,0.0,21405.41,4236430979.87,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14285,Tax. * ROBOT HUB USB H140-80,0.0,6441.44,4236437421.31,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14292,Tax. Acer Aspire Go 14 AG14 Core 5 120U 16GB(2x8) DDR4 512GB SSD W11; MOUSE WIRELESS BANDA; COOLINGPAD KEPITING; MOUSEPAD LOGITECH / MICROSOFT; * PRINTER CANON G2010 PSC. Memo: 082359075705 IBU TRI BELO,0.0,173423.42,4236610844.73,
(2-20500) PPN Keluaran,20/06/2026,Sales Invoice,JL.2026.14300,Tax. * STIKER NAMA UNDANGAN POLOS (103),0.0,6936.94,4236617781.67,
(3-30002) Modal CV,19/06/2026,Saldo Awal,"","",0.0,0.0,200000000.0,
(4-40000) Pendapatan,19/06/2026,Saldo Awal,"","",0.0,0.0,224711277621.69,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14245,CCTV CAM DAHUA HAC-T1A21 IR BULLET (INDOOR); CCTV CAM DAHUA HAC B1A21 IR BULLET (OUTDOOR),0.0,820000.0,224712097621.69,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14246,KERTAS FOTO SPECTRA SILKY 260; TINTA CANON ORI 790 CYAN; TINTA CANON ORI 790 MAGENTA; TINTA CANON ORI 790 YELLOW,0.0,1530000.0,224713627621.69,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14247,* PRINTER CANON G2010 PSC; Memo: TOMI 082 340 365 128,0.0,1576576.58,224715204198.27,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14248,CCTV DVR DAHUA DH-XVR1B04-I 4CH - M,0.0,580000.0,224715784198.27,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14249,KABEL CCTV PERMETER,0.0,35000.0,224715819198.27,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14250,KERTAS FOTO DATA PRINT GLOSSY 230 GSM (BURUNG); ALFA INK ECO TANK EPSON BLACK; CATRIDGE CANON CA92 / CH7 (G2010); OPP 30 X 40 PLASTIK A3; OPP 22 X 30 10R #; EARPHONE JETE CLASSIC 2,0.0,580000.0,224716399198.27,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14251,BLUEPRINT CANON MAGENTA (100ML); BLUEPRINT CANON CYAN (100ML); BLUEPRINT CANON YELLOW (100ML),0.0,126000.0,224716525198.27,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14252,* ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11; MOUSE BRANDED; COOLINGPAD NC 32 1FAN BESAR; MOUSEPAD LOGITECH / MICROSOFT; SODIMM TEAM ELITE DDR5 8GB 5600HZ; Memo: CANDRA 082340300157,0.0,13161711.71,224729686909.98,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14253,OPP 22 X 30 10R #; KABEL DATA 5 PIN; KABEL DATA JETE MICRO TINY 5; SIDU F4 70; ADAPTOR ACER OR 19V 3.42A (KUNING); MOUSE VOTRE / VOXY,0.0,505000.0,224730191909.98,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14254,AXIOO HYPE 10 INTEL N4020 8 256 #; MOUSE VOTRE / VOXY; COOLINGPAD KEPITING; MOUSEPAD LOGITECH / MICROSOFT; Memo: RUSDAN 082359286918,0.0,4700000.0,224734891909.98,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14255,AXIOO HYPE 10 INTEL N4020 8 256 #; MOUSE VOTRE / VOXY; COOLINGPAD KEPITING; MOUSEPAD LOGITECH / MICROSOFT; Memo: IBU SRI 085237109893,0.0,4700000.0,224739591909.98,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14256,"SIDU A4 70; TINTA EPSON 003 BLACK; KERTAS BUFFALO PUTIH; OPP 16,5 X 25; STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS ); USB WIFI TPLINK TL WN725N NANO SIZE",0.0,442500.0,224740034409.98,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14257,"TINTA EPSON 003 MAGENTA; KERTAS FOTO SPECTRA A3 GLOSSY; TINTA CANON ORI 790 BLACK; KERTAS 2 PLY PRS; PAPERLINE 3 PLY NCR; TINTA EPSON 003 BLACK; * KERTAS THERMAL 57 X 38 MM (EDC); KERTAS BUFFALO PUTIH; PLASTIK OPP 10,5 X 24; * STIKER NAMA UNDANGAN POLOS (103)",0.0,1429238.74,224741463648.72,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14258,JASA SERVICE; Memo: 085253738332,0.0,50000.0,224741513648.72,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14259,"OPP 15 X 24; BLUEPRINT CANON BLACK (100ML); SIDU A4 70; OPP 15,5 X 24; OPP 22 X 30 10R #; TPLINK TL WR844N; SIDU A4 70; KABEL HDMI 1,5 METER; CONVERTER TYPE C 4 IN 1 ( HDMI, VGA, USB, TYPE C ); MOUSE M256 WIRELESS DATAFAST SILENT BT + ON OFF; BATERAI 1616; MOUSE M256 WIRELESS DATAFAST SILENT BT + ON OFF; KABEL LAN ZIMM LINK PERMETER; RJ45 TEMBUS; KABEL HDMI 1,5 METER; SIDU A4 70; TINTA EPSON 003 BLACK; BLUEPRINT KERTAS INKJET PAPER ( ISI 50 )",0.0,1098500.0,224742612148.72,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14260,BATERAI ACER ES1 432 AS16A8K / AS16A5K; Memo: 085205039226,0.0,500000.0,224743112148.72,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14261,BLUEPRINT CANON BLACK (100ML); BLUEPRINT CANON MAGENTA (100ML); BLUEPRINT CANON YELLOW (100ML); BLUEPRINT CANON CYAN (100ML),0.0,451000.0,224743563148.72,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14262,JASA SERVICE,0.0,30000.0,224743593148.72,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14264,"AIO ASUS A3202WBAK INTEL 7305 8GB 256GB SSD 21,5"" WIN 11 #",0.0,13000000.0,224756593148.72,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14265,FD U2 8GB JETE,0.0,70000.0,224756663148.72,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14267,KEYBOARD ACER E5 471 TANPA ON OFF; SERVICE; BATERAI CMOS CR2032; BATERAI ACER E5 471 (AL14A32); * ROBOT RS180 MULTIMEDIA SPEAKER; Memo: SAKINA 085 237 084 956,0.0,808558.56,224757471707.28,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14268,SIDU A4 70; MIKA JILID MERAH TUA; KERTAS BUFFALO MERAH (NO 1),0.0,271000.0,224757742707.28,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14269,CATRIDGE CANON 810 BLACK; BLUEPRINT CANON MAGENTA (100ML); BLUEPRINT CANON YELLOW (100ML),0.0,334000.0,224758076707.28,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14270,CATRDIGE CANON CA91 / BH7 (G2010); SERVICE - ROL KECIL; Memo: SYARIF 081 353 565 298,0.0,450000.0,224758526707.28,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14271,"PRINTER EPSON L3211 PRINT, SCAN COPY TP; PRINTER EPSON L121; TINTA EPSON 003 YELLOW; TINTA EPSON 003 BLACK",0.0,4560000.0,224763086707.28,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14272,KARET ROLLER BAWAH EPSON; Memo: 082340030650,0.0,100000.0,224763186707.28,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14273,TINTA EPSON 003 BLACK; TINTA EPSON 664 BLACK; TINTA EPSON 664 CYAN; TINTA EPSON 664 YELLOW; TINTA EPSON 664 MAGENTA; TINTA CANON ORI 790 BLACK; TINTA CANON ORI 790 CYAN; TINTA CANON ORI 790 YELLOW; TINTA CANON ORI 790 MAGENTA; TINTA CANON ORI GI - 71 BLACK; TINTA CANON ORI GI - 71 C; * TINTA CANON ORI GI - 71 Y; * TINTA CANON ORI GI - 71 M; ALFA INK CANON BLACK 100CC,0.0,4515594.59,224767702301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14274,FD U2 JETE 16GB; CATRDIGE CANON CA91 / BH7 (G2010),0.0,435000.0,224768137301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14276,ALFA KERTAS THERMAL 57 X 38,0.0,30000.0,224768167301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14277,JASA SERVICE; Memo: 082340954702,0.0,50000.0,224768217301.87,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14278,"LCD LAPTOP 11,6 30 PIN (KK)",0.0,350000.0,224768567301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14279,KEYBOARD MINI BANDA / MURAGO; NOTA NCR PAPERLINE 2 PLY BESAR; CLEANER HEAD #; ALFA KERTAS THERMAL 57 X 38,0.0,144000.0,224768711301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14280,GAMEPAD DOUBLE BLACK; KABEL LAN ZIMM LINK; PRINTER CANON G1010,0.0,4570000.0,224773281301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14281,BLUEPRINT KERTAS FOTO STIKER A4; BLUEPRINT DOUBLE SIDED PHOTO PAPER,0.0,108000.0,224773389301.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14282,STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS ); BLUEPRINT KERTAS INKJET PAPER ( ISI 50 ),0.0,110800.0,224773500101.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14283,BATERAI LAPTOP ASUS X441,0.0,400000.0,224773900101.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14284,"PRINTER EPSON L3211 PRINT, SCAN COPY TP; Memo: IWAN 082340887319",0.0,2225000.0,224776125101.87,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14285,* ROBOT HUB USB H140-80,0.0,58558.56,224776183660.43,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14286,JASA SERVICE; Memo: 085183939281,0.0,50000.0,224776233660.43,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14287,JASA SERVICE; Memo: 085338965697,0.0,150000.0,224776383660.43,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14288,SIDU F4 70,0.0,47000.0,224776430660.43,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14289,"AXIOO HYPE 1 N4020 4GB 128GB WIN 11 14"" #; MOUSE VOTRE / VOXY; COOLINGPAD KEPITING; MOUSEPAD LOGITECH / MICROSOFT; Memo: ZELSI 082324725886",0.0,3900000.0,224780330660.43,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14290,"AXIOO HYPE 1 N4020 4GB 128GB WIN 11 14"" #; MOUSE VOTRE / VOXY; COOLINGPAD KEPITING; MOUSEPAD LOGITECH / MICROSOFT; Memo: IGEL 081935042497",0.0,3900000.0,224784230660.43,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14291,FD U2 JETE 32GB,0.0,120000.0,224784350660.43,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14292,Acer Aspire Go 14 AG14 Core 5 120U 16GB(2x8) DDR4 512GB SSD W11; MOUSE WIRELESS BANDA; COOLINGPAD KEPITING; MOUSEPAD LOGITECH / MICROSOFT; * PRINTER CANON G2010 PSC; Memo: 082359075705 IBU TRI BELO,0.0,11926576.58,224796277237.0,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14293,OTG TYPE C,0.0,20000.0,224796297237.0,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14294,ALFA INK TONER BROTHER 500 GRAM,0.0,180000.0,224796477237.0,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14295,KABEL LAN ZIMM LINK PERMETER,0.0,60000.0,224796537237.0,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14296,JASA SERVICE,0.0,100000.0,224796637237.0,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14297,JASA SERVICE; Memo: 081237054884,0.0,50000.0,224796687237.0,SERVICE
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14298,SIDU A4 70,0.0,210000.0,224796897237.0,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14299,CONVERTER FIBER OPTIC TO LAN HTB 3100 A; KABEL LAN ZIMM LINK PERMETER; RJ45 TEMBUS,0.0,290000.0,224797187237.0,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14300,* STIKER NAMA UNDANGAN POLOS (103),0.0,63063.06,224797250300.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14301,BATERAI CMOS CR2032,0.0,15000.0,224797265300.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14302,BINGKAI FOTO 20X30 (10R JUMBO); OPP 22 X 30 10R #; ADAPTOR ACER 12 - 3A 3.5 X 1.35 N100,0.0,585000.0,224797850300.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14303,PRINTER CANON G1010; Memo: IBU MANAH 082341177796,0.0,1200000.0,224799050300.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14305,BINGKAI FOTO 20X30 (10R JUMBO); BINGKAI FOTO 12R; CATRIDGE CANON 811 COLOUR; BINGKAI FOTO 20X30 (10R JUMBO); BINGKAI FOTO 12R,0.0,740000.0,224799790300.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14306,"UNDANGAN LIBRA 15 COKLAT; PLASTIK OPP 10,5 X 24; STIKER NAMA UNDANGAN POLOS (103) - ( 1 PACK ISI 25 PCS ); TINTA EPSON 003 BLACK",0.0,145400.0,224799935700.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14307,KONEKTOR BNC CCTV; KONEKTOR DC MALE,0.0,12000.0,224799947700.07,
(4-40000) Pendapatan,20/06/2026,Sales Invoice,JL.2026.14308,KABEL HDMI 15 METER; HDMI SPLITER 4 PORT,0.0,440000.0,224800387700.07,
(4-40100) Diskon Penjualan,19/06/2026,Saldo Awal,"","",0.0,0.0,-215759962.81,
(5-50000) Beban Pokok Pendapatan,19/06/2026,Saldo Awal,"","",0.0,0.0,197896552659.04,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14245,CCTV CAM DAHUA HAC-T1A21 IR BULLET (INDOOR);CCTV CAM DAHUA HAC B1A21 IR BULLET (OUTDOOR),729999.4,0.0,197897282658.43,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14246,KERTAS FOTO SPECTRA SILKY 260;TINTA CANON ORI 790 CYAN;TINTA CANON ORI 790 MAGENTA;TINTA CANON ORI 790 YELLOW,1440909.01,0.0,197898723567.45,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14247,* PRINTER CANON G2010 PSC. Memo: TOMI 082 340 365 128,1440090.09,0.0,197900163657.54,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14248,CCTV DVR DAHUA DH-XVR1B04-I 4CH - M,529380.99,0.0,197900693038.53,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14249,KABEL CCTV PERMETER,23333.33,0.0,197900716371.86,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14250,KERTAS FOTO DATA PRINT GLOSSY 230 GSM (BURUNG);ALFA INK ECO TANK EPSON BLACK;CATRIDGE CANON CA92 / CH7 (G2010);OPP 30 X 40 PLASTIK A3;OPP 22 X 30 10R #;EARPHONE JETE CLASSIC 2,457663.94,0.0,197901174035.8,
(5-50000) Beban Pokok Pendapatan,20/06/2026,Sales Invoice,JL.2026.14251,BLUEPRINT CANON MAGENTA (100ML);BLUEPRINT CANON CYAN (100ML);BLUEPRINT CANON YELLOW (100ML),112596.01,0.0,197901286631.81,
