Kode Produk,Nama Produk,Stok di tangan,Batas Minimum,Satuan,Harga Rata-rata,Nilai
"",HEADSET HYPERX CLOUD STRIGER CORE,1.0,1.0,PCS,0.0,0.0
"",HEADSET LOGITECH G633S 7.1 WIRED SURROUND,0.0,1.0,UNIT,1450000.0,0.0
"",HEADSET REXUS GAMING F55 VONIX,0.0,1.0,PCS,165000.0,0.0
"",HEADSET REXUS VONIX F27,4.0,1.0,PCS,108000.0,432000.0
"",HF JETE GAMING G3,0.0,1.0,PCS,100000.0,0.0
"",HF JETE GAMING G7,0.0,1.0,UNIT,200000.0,0.0
"",HF JETE GAMING GA5,0.0,1.0,PCS,144952.474598,0.0
"",HF JETE GAMING GA7,3.0,1.0,PCS,140000.0,420000.0
"",HF JETE GAMING GS1,0.0,1.0,PCS,110000.0,0.0
"",HF JETE HB5,13.0,10.0,PCS,62732.314815,815520.092595
"",HF JETE HB6,2.0,1.0,UNIT,88999.166667,177998.333334
"",HF JETE HB7,0.0,1.0,PCS,90799.0,0.0
"",HF JETE HB8,0.0,1.0,PCS,90799.0,0.0
"",HF JETE HX1,2.0,1.0,PCS,45349.0,90698.0
"",HF JETE POWERFULL BASS,2.0,5.0,PCS,71633.333333,143266.666666
"",HF REXUS F22,1.0,1.0,PCS,108500.0,108500.0
"",HF REXUS F26,1.0,3.0,PCS,109076.923077,109076.923077
"",HFB JETE 06 EXTREME SILVER BT,0.0,1.0,PCS,210000.0,0.0
"",HFB JETE 11 BT,0.0,1.0,PCS,100000.0,0.0
"",HFB JETE 12 BT,0.0,1.0,PCS,0.0,0.0
"",HFB JETE 13 PRO BT,0.0,1.0,PCS,0.0,0.0
"",HFB JETE SA3,4.0,1.0,PCS,190000.0,760000.0
"",HOLDER HP MOBIL JETE H10,1.0,0.0,PCS,45000.0,45000.0
"",HOLDER HP MOBIL JETE H10B,1.0,0.0,PCS,45000.0,45000.0
"",HOLDER L8050 / PICK UP ROLLER,1.0,1.0,PCS,350000.0,350000.0
"",HOLDER U,3.0,1.0,PCS,15000.0,45000.0
"",HORN SPEAKER 10W,0.0,1.0,PCS,307581.0,0.0
"",HP 14 CORE 5 120U 8GB 512GB 14 INCH W11,3.0,1.0,UNIT,8900000.0,26700000.0
"",HP 14 EM0019AU AMD RYZEN 5 7530U 8GB 512GB WIN 11 #,0.0,1.0,UNIT,8440000.0,0.0
"",HP 14 EM0019AU AMD RYZEN 5 7530U 8GB 512GB WIN 11 TP,0.0,1.0,UNIT,7290000.0,0.0
"",HP 14 EP0018TU INTEL CORE i7 - 1355U 2X8 512GB SSD WIN 11 #,0.0,1.0,UNIT,12000000.0,0.0
"",HP 14 EP0258TU INTEL CORE i7 - 1355U 8GB 512GB SSD WIN 11,0.0,1.0,UNIT,10600000.0,0.0
"",HP 14 EP0266TU INTEL CORE i3 - 1315U 8GB DDR4 512GB SSD WIN 11,0.0,1.0,UNIT,6673333.333333,0.0
"",HP 14 EP1155TU INTEL CORE 5 120U 16GB DDR4 512GB SSD WIN 11 TP,0.0,1.0,UNIT,8750000.0,0.0
"",HP 14 I3 - N305 8GB 512GB SSD WIN 11,0.0,1.0,UNIT,6320000.0,0.0
"",HP 14S CI3 1115G4 4GB 512GB SSD WIN 11,0.0,1.0,UNIT,5845000.0,0.0
"",HP 14S CI5 1235U 8GB 512GB SSD INTEL IRIS XE GRAPHICS WIN 11,0.0,1.0,UNIT,7940000.0,0.0
"",HP 14S CI5-1155G7 8GB 512GB SSD WIN 11  #,0.0,1.0,UNIT,7290000.0,0.0
"",HP 14S Ci5-1235U 8GB 512GB SSD INTEL XE WIN 11,0.0,1.0,UNIT,8340000.0,0.0
"",HP 14S DQ3040TU N4500 8GB 512GB SSD WIN 11 WHITE #,0.0,1.0,UNIT,4620000.0,0.0
"",HP 14S DQ31 INTEL N4500 4GB 512GB SSD WIN 11 TP @,0.0,1.0,UNIT,4585000.0,0.0
"",HP 14S DQ5002TU 669Z5PA CI7-1260P 2X8 512GB SSD IRIS XE PS,0.0,1.0,UNIT,12900000.0,0.0
"",HP 14S DQ5127TU Ci3 1215U 8GB 512 SSD WIN 11 #,0.0,1.0,UNIT,5550000.0,0.0
"",HP 14S DQ5154TU Ci7-1255U 2X8 512GB SSD INTEL XE GRAPICHS WIN 11,0.0,1.0,UNIT,10920000.0,0.0
"",HP 14S DQ5567TU Ci3-1215U 12GB 512GB SSD WIN 11 #,0.0,1.0,UNIT,5592000.0,0.0
"",HP 14S FQ2002AU AMD RYZEN 5 5625U 8GB 512GB SSD WIN 11 FT,0.0,1.0,UNIT,7195000.0,0.0
"","HP 14S INTEL N4120 4GB 256GB SSD WIN 11 14"" NW",0.0,1.0,UNIT,4425000.0,0.0
"",HP 14S INTEL N4500  8GB 256GB SSD #,0.0,8.0,UNIT,4960000.0,0.0
"",HP 14S INTEL N4500 4GB 512GB SSD WIN 11 #,0.0,1.0,UNIT,4586666.666667,0.0
"",HP 14S INTEL N4500 4GB SSD 256GB WIN 11,0.0,1.0,UNIT,4097428.571429,0.0
"",HP 14S-CF2075TU Ci3-10110U 4GB 256GB SSD W10,0.0,1.0,UNIT,7100000.0,0.0
"",HP 14S-CF2076TU-36F70PA Ci3-10110U 4GB SSD 256GB WIN10  NW,0.0,1.0,UNIT,7100000.0,0.0
"","HP 14S-CF3034TX SILVER INTEL I3-1005G1/14""/512GB SSD/AMD RADEON 620/WIN10",0.0,1.0,UNIT,7300000.0,0.0
"",HP 14S-CF3040TU-167Y1PA I3-1005G1 4GB 1TB HDD W10,0.0,1.0,UNIT,6900000.0,0.0
"",HP 14s-cf3076TU-1X9M5PA Ci3-10051g1 4gb ssd 256gb,0.0,1.0,UNIT,6265000.0,0.0
"",HP 14s-dq5156TU Intel Core i5-1235U 8GB (2x4GB) 512GB SSD  Intel Iris Xe Graphics W11 Home + OHS 2021,1.0,1.0,UNIT,7870000.0,7870000.0
"",HP 240 G7 2X4L1PA Ci5-1035G1 8GB 512GB SSD WIN10,0.0,1.0,UNIT,8340000.0,0.0
"",HP 240 G8 I3-1115G4 4GB 256GB SSD WIN 11,0.0,1.0,UNIT,5295000.0,0.0
"",HP 240 G8 INTEL CORE I5 1235U 8GB 256GB SSD WIN 11,0.0,1.0,UNIT,6890000.0,0.0
"",HP 240 G9 9J1W4PT Ci3-1215U 8GB 256GB SSD WIN 11,0.0,1.0,UNIT,5445000.0,0.0
"",HP 240 G9 i3 1315 8GB 512GB SSD WIN 11 @,0.0,1.0,UNIT,5700000.0,0.0
"",HP 240 G9 X8AT Ci3 1215U 8GB 512 SSD TP,0.0,1.0,UNIT,5401383.39921,0.0
"",HP 240 I3 - 1115G4 8GB 256GB WIN 11 #,0.0,1.0,UNIT,5245000.0,0.0
"",HP 245 G10 AMD RYZEN 3 7320U 8GB 256GB SSD WIN 11,0.0,1.0,UNIT,5245000.0,0.0
"","HP 245 G8 AMD ATHLON 3050U 8GB 512GB SSD 14""",0.0,1.0,UNIT,4380000.0,0.0
"","HP 245 G8-6155PA AMD ATHLON 3050U 4GB 256GB SSD 14"" NW",0.0,1.0,UNIT,4240000.0,0.0
"","HP 250 G8 3V356PA 15,4"" Ci3 1115G4 4GB 512GB SSD WIN 10 BLACK",0.0,1.0,UNIT,6433888.888889,0.0
"",HP ENVY X360 14 INCS 2-IN-1 14-FA088AU AMD RYZEN 7 8840HS 32GB 1TB SSD WIN 11,0.0,1.0,UNIT,18220000.0,0.0
"",HP INFINIX SMART 9 4GB 128GB,1.0,1.0,UNIT,0.0,0.0
"",HP OmniBook 5 Flip14 Core 7 150U 16GB DDR5 512GB SSD Intel Graphics W11,0.0,1.0,UNIT,14495000.0,0.0
"",HP PAV X360 CONVERT 14 GOLD CI5 1135G7 FHD IPS 512GB SSD 8GB,0.0,1.0,UNIT,12500000.0,0.0
"","HP Pav x360 Convert 14-EK2333TU Blue Core 5 120U Win11 OHS(14"" FHD IPS Touch/UMA/512GB/16GB) (Flipbook)",0.0,1.0,UNIT,10950000.0,0.0
"",HP PAVILION 14-DV2002TX-68J10PA CI5-1235U 16GB 512GB SSD MX550 2GB WIN 11,1.0,1.0,UNIT,11420000.0,11420000.0
"",HP PAVILION 14-EC0013AU AMD RYZEN 5 5500U 16GB SSD 512GB,0.0,1.0,UNIT,10155000.0,0.0
"",HP PAVILION AERO 13 AMD RYZEN 5 5625U 16GB 512GB SSD WIN 11,0.0,1.0,UNIT,12380000.0,0.0
"",HP PAVILION AERO 13 BE2001AU AMD RYZEN 5 7535U 2X8GB 512GB SSD WIN,0.0,1.0,UNIT,12320000.0,0.0
"",HP PAVILION X360 2IN1 14 CORE 3 100U 8GB 512GB SSD WIN 11,0.0,1.0,UNIT,9495000.0,0.0
"",HP PAVILION X360 CONVERTIBLE 14 CI7-1255U 16GB 512GB SSD INTEL IRIS XE WIN 11,0.0,1.0,UNIT,14565000.0,0.0
"",HP PAVILION X360 CONVERTIBLE 14 EK1069TU Ci5 - 1335U 16GB 512GB SSD INTEL XE GRAPHICS WIN 11 UM,0.0,1.0,UNIT,12120000.0,0.0
"",HP Pavilion x360 Pavilion 2-in-1 14-ek2111TU-9X3C3PA Intel Core 5 120U 16GB 512GB SSD W11 Home + OHS 2021 Natural silver + Tas,0.0,1.0,UNIT,11200000.0,0.0
"",HP Pavilion x360 Pavilion 2-in-1 14-ek2333TU-9X3C5PA Core 5 120U 16GB 512GB SSD W11 Home + OHS 2021 Space Blue + Tas,0.0,1.0,UNIT,11500000.0,0.0
"","HP PRINTER SMART TANK 520 (SCAN,COPY)",2.0,1.0,UNIT,1211711.0,2423422.0
"",HP SAMSUNG S24 256GB,0.0,1.0,UNIT,12300000.0,0.0
"",HP VICTUS 15 Ci5-12450H 2X8GB 512GB SSD RTX 2050 4GB WIN 11,0.0,1.0,UNIT,10770000.0,0.0
"",HP VICTUS 15-fa0008TX-6G1L2PA Ci7-12700H 8GB 512GB SSD RTX 3050 4GB WIN 11,0.0,1.0,UNIT,13950000.0,0.0
"",HP VICTUS 16 AMD RYZEN 7 8845HS 16GB 1TB SSD RTX 4060 8GB WIN 11 #,0.0,1.0,UNIT,17195000.0,0.0
"",HP Victus Gaming 15 Intel Core i5-13420H 16GB DDR4 512GB SSD RTX 3050 6GB W11,0.0,0.0,PCS,11000000.0,0.0
"",HP VICTUS GAMING 15-FA1666TX Ci5-12450H 8GB 512GB SSD RTX 2050 4GB WIN 11,0.0,1.0,UNIT,10080000.0,0.0
"",HP VICTUS GAMING 15-FA2717TX INTEL CORE i5-13420H 16GB DDR4 512GB SSD RTX 4050 6GB WIN 11,0.0,1.0,UNIT,13800000.0,0.0
"",HT JETE H101,1.0,1.0,UNIT,159936.029412,159936.029412
"",HT JETE H102,1.0,1.0,PCS,149900.0,149900.0
"",HT KENWOOD TH-K20A VHF,0.0,1.0,UNIT,1750000.0,0.0
"",HUB USB + TYPE C 4 PORT COMBO,59.0,1.0,PCS,29732.831858,1754237.079622
"",HUB USB + TYPE C 7 PORT COMBO,21.0,1.0,PCS,38575.236793,810079.972653
"",HUB USB 3.0 4 PORT,5.0,60.0,PCS,56000.0,280000.0
"",HUB USB 3.0 TYPE C 3 PORT + MICRO SD,0.0,1.0,PCS,47000.0,0.0
"",HUB USB 4 LUBANG MINI PCI,0.0,1.0,PCS,106000.0,0.0
"",HUB USB 4 PORT ORICO FL02-BK-BP-W K BLACK,42.0,1.0,PCS,38480.769231,1616192.307702
"",HUB USB 4 PORT ROBOT H130 2.0 USB,0.0,1.0,PCS,41000.0,0.0
"",HUB USB 4 PORT VENTION CKOHB 4 IN 1 USB 3.0,0.0,0.0,PCS,53000.0,0.0
"",HUB USB RBT 4 PORT,0.0,15.0,PCS,43000.0,0.0
"",HUB USB REXUS 4 PORT,3.0,10.0,PCS,58215.116279,174645.348837
"",HUB USB TYPE C 4 PORT,0.0,1.0,PCS,37000.0,0.0
"",I MAC M1 8 CORE CPU 7 CORE GPU SSD 256 GB,0.0,1.0,UNIT,21650000.0,0.0
"",I-POOK P465 LAN TESTER,0.0,1.0,PCS,385000.0,0.0
"",ID CARD PRINTER HITI CS200E,0.0,1.0,UNIT,12150000.0,0.0
"",indorack 6u wir4506,0.0,0.0,PCS,2200000.0,0.0
"",INDORACK WR5012S WALLMOUNT RACK 19 INCH 12U SINGLE GLASS DOOR DEPTH 500MM,0.0,0.0,PCS,2900000.0,0.0
"",INSTALASI,0.0,1.0,JASA,100000.0,0.0
"",IP CAM CCTV EZIP-B1B40 4MP,0.0,1.0,PCS,525000.0,0.0
"",IP CAM DAHUA 4MP INDOOR,0.0,1.0,PCS,825000.0,0.0
"",IP CAM DAHUA 4MP OUTDOOR,0.0,1.0,PCS,725000.0,0.0
"",IP CAM DAHUA OUTDOOR 8MP,0.0,1.0,PCS,2450000.0,0.0
"",IP CAM EZVIZ CS - H3C 5MP,0.0,1.0,UNIT,655000.0,0.0
"",IP CAM EZVIZ CS - H6 5MP,0.0,1.0,UNIT,515000.0,0.0
"",IP CAM HIK 1021,0.0,1.0,PCS,475000.0,0.0
"",IP CAM HIK 1121,0.0,1.0,PCS,495000.0,0.0
"",IP CAM HIK INDOOR,0.0,1.0,PCS,535000.0,0.0
"",IPAD 9 WIFI + CELL 64GB,0.0,1.0,UNIT,7799000.0,0.0
"",IPAD AIR 11 INCS 4TH GEN WIFI 256GB M2/AIR 6,0.0,1.0,UNIT,13230000.0,0.0
"",IPAD AIR 13 INCS 1ST GEN WIFI 128GB M2/AIR 6,0.0,1.0,UNIT,13500000.0,0.0
"",IPAD PRO 2020 11 INCS WIFI 128GB,0.0,1.0,UNIT,13750000.0,0.0
"",IPOS 4,0.0,1.0,PCS,600000.0,0.0
"",IPOS 5 PRO,0.0,1.0,PCS,850000.0,0.0
"",ISI CUTTER,309.0,5.0,PCS,4424.548691,1367185.545519
"",ISI STEMPLES KANGARO N0.10,3591.0,100.0,KOTAK,1523.388207,5470487.051337
"",ISI STEPLES DELI  NO 10,0.0,1.0,PCS,1112.5,0.0
"",ISI STEPLES DELI NO 24,3.0,1.0,PCS,1780.0,5340.0
"",ISI STEPLES JOYKO NO 10,10.0,100.0,PCS,925.65,9256.5
"",ISI STEPLES KANGARO 24/6,1342.0,50.0,KOTAK,3212.498659,4311173.200378
"",ISI STEPLES KANGARO NO 10,980.0,1.0,PCS,1500.0,1470000.0
"","ISOLASI DOUBLE TAPE NACHI 1""",0.0,1.0,ROLL,5500.0,0.0
"",ISOLASI LISTRIK,0.0,1.0,PCS,10000.0,0.0
"",ISOLUTION FACE ID,0.0,1.0,UNIT,3200000.0,0.0
"",ISOLUTION X105 (ABSEN SIDIK JARI),1.0,1.0,PCS,1050000.0,1050000.0
"",JASA INSTALASI,0.0,1.0,JASA,150000.0,0.0
"",JASA PASANG DOMPU,0.0,1.0,JASA,170000.0,0.0
"",JASA PASANG PABX,0.0,1.0,JASA,3500000.0,0.0
"",JASA PASANG PROJECTOR DAN SPEAKER,0.0,1.0,JASA,450000.0,0.0
"",JASA PASANG PROJECTOR SAPE,0.0,1.0,JASA,100000.0,0.0
"",JASA PASANG SPEAKER KLINIK,0.0,1.0,JASA,350000.0,0.0
"",JASA SETTING ABSENSI,2.0,1.0,JASA,200000.0,400000.0
"",JASA SETTING MIKROTIK,0.0,1.0,JASA,750000.0,0.0
"",JETE GROUP 2 CONFERENCE MIC,0.0,0.0,UNIT,0.0,0.0
"",JETE TWS 11 BT,0.0,1.0,PCS,100000.0,0.0
"",JETE TWS CE3,0.0,1.0,PCS,120000.0,0.0
"",JETE W9,5.0,1.0,PCS,169900.0,849500.0
"",JOYCO BALLPOINT MEJA / PENSTAND PSBP-177,45.0,10.0,PCS,3591.666667,161625.000015
"",JOYCO CALCULATOR CC - 15A 12 DIGIT,2.0,1.0,PCS,45590.0,91180.0
"",JOYCO CALCULATOR CC - 26 12 DIGIT,0.0,1.0,PCS,40740.0,0.0
"",JOYCO CALCULATOR CC - 27 12 DIGIT,0.0,1.0,PCS,69840.0,0.0
"",JOYCO CALCULATOR CC - 30 12 DIGIT,1.0,1.0,PCS,72750.0,72750.0
"",JOYCO CALCULATOR CC - 34 BIG 14 DIGIT,0.0,1.0,PCS,72750.0,0.0
"",JOYCO CALCULATOR CC - 8A 12 DIGIT,3.0,1.0,PCS,36860.0,110580.0
"",JOYCO INDEX & MEMO IM-42 SIGN HERE,20.0,20.0,PCS,7020.75,140415.0
"",JOYCO MEMO STICK MMS-657P 102 X 76,205.0,1.0,PCS,4596.707025,942324.940125
"","KABEL 3,5MM 1 - 3 RCA",16.0,1.0,PCS,15000.0,240000.0
"",KABEL AUDIO 1 - 1,62.0,40.0,PCS,7339.550653,455052.140486
"",KABEL AUDIO 1 - 2,31.0,40.0,PCS,6951.010627,215481.329437
"",KABEL AUDIO 1 - 2 10 METER,6.0,1.0,PCS,50000.0,300000.0
"",KABEL AUDIO 1 - 2 5METER,13.0,1.0,PCS,16186.771287,210428.026731
"",KABEL AV PS 2,12.0,15.0,PCS,14978.213508,179738.562096
"",KABEL CCTV DAHUA RG 59 + POWER,1.0,10.0,DUS,709999.293539,709999.293539
"",KABEL CCTV LG PERMETER,11.0,50.0,METER,3133.33333,34466.66663
"",KABEL CCTV PERMETER,324.0,1.0,METER,2333.333333,755999.999892
"",KABEL CCTV RG 59 + POWER COLAN,0.0,1.0,DUS,800000.0,0.0
"",KABEL CCTV RG 59 + POWER LS (by LG),0.0,3.0,PCS,940000.0,0.0
"",KABEL CCTV RG 59 + POWER MMP,0.0,1.0,PCS,840000.0,0.0
"",KABEL CCTV RG 59 + POWER SPECTRA,0.0,3.0,DUS,720000.0,0.0
"",KABEL CCTV RG 59 + POWER ULTIMATE,2.0,1.0,DUS,875000.0,1750000.0
"",KABEL CCTV RG 6 POWER 300 METER,0.0,1.0,DUS,765000.0,0.0
"",KABEL CCTV SINOVISION / PROVIEW RG 59 + POWER,66.0,15.0,DUS,699101.624677,46140707.228682
"",KABEL CCTV SPC RG59 + POWER,0.0,1.0,DUS,665000.0,0.0
"",KABEL CCTV SPECTRA OPTIMUS RG 6 POWER,0.0,1.0,DUS,745000.0,0.0
"",KABEL CONVERTER VENTION EACBH DVI TO VGA CONVERTER DVI-I (24+5) TO VGA VIDEO ADAPTER 2M BLACK,1.0,1.0,PCS,74000.0,74000.0
"",KABEL DATA 2 IN 1,6.0,1.0,PCS,0.0,0.0
"",KABEL DATA 5 PIN,40.0,30.0,PCS,14992.942902,599717.71608
"","KABEL DATA 5 PIN 1,5M UGREEN",0.0,1.0,PCS,25000.0,0.0
"",KABEL DATA CHARGER JETE MICRO USB TP,103.0,5.0,PCS,3882.87778,399936.41134
"",KABEL DATA HDD EXTERNAL 3.0,41.0,10.0,PCS,13293.742855,545043.457055
"",KABEL DATA HDD SATA,9.0,2.0,PCS,4000.0,36000.0
"",KABEL DATA HP TYPE C VGEN,6.0,1.0,PCS,17928.571429,107571.428574
"",KABEL DATA JETE CX12 TYPE C TO C,19.0,1.0,PCS,45956.714766,873177.580554
"",KABEL DATA JETE CX13 LED TYPE C TO C 100W,8.0,1.0,PCS,54900.0,439200.0
"",KABEL DATA JETE CX13 LED TYPE C TO LIGHTNING,18.0,1.0,PCS,54958.846154,989259.230772
"",KABEL DATA JETE MICRO TINY 5,8.0,1.0,PCS,20000.0,160000.0
"","KABEL DATA PRINTER 1,5 METER",49.0,40.0,PCS,10997.21753,538863.65897
"",KABEL DATA PRINTER 3 METER,53.0,30.0,PCS,16061.818298,851276.369794
"",KABEL DATA PRINTER 5 METER,41.0,20.0,PCS,26500.0,1086500.0
"",KABEL DATA TYPE C JETE CX 5,30.0,30.0,PCS,25334.771139,760043.13417
"",KABEL DATA USB JETE CX1 2.4A (MICRO),61.0,20.0,PCS,23222.399776,1416566.386336
"",KABEL DATA USB JETE CX1 2.A4 LIGHTENING  (IPHONE),41.0,5.0,PCS,22138.279817,907669.472497
"","KABEL DISPLAY PORT 1,8M",10.0,1.0,PCS,19272.727273,192727.27273
"",KABEL EXTENSION BOSCH 10 METER,0.0,1.0,PCS,950000.0,0.0
"",KABEL EXTENSION BOSCH 3 METER,0.0,1.0,PCS,400000.0,0.0
"",KABEL FIBER OPTIK GLOBAL 1KM 1000M CORE 3 SELING NON DUS,0.0,1.0,DUS,787500.0,0.0
"",KABEL FIBER OPTIK GLOBAL 1KM 1000M CORE 3 SELING SPECIAL TYPE,0.0,5.0,DUS,802916.666667,0.0
"",KABEL FLEXY HEAD EPSON,27.0,1.0,PCS,43186.759518,1166042.506986
"",KABEL FLEXY HEAD EPSON ( KECIL ),47.0,1.0,PCS,20040.869159,941920.850473
"",KABEL FLEXY LAPTOP,2.0,1.0,PCS,78166.666667,156333.333334
"","KABEL HDMI 1,5 METER",23.0,40.0,PCS,10514.084507,241823.943661
"","KABEL HDMI 1,5 METER 4K",75.0,1.0,PCS,15594.881716,1169616.1287
"","KABEL HDMI 1,5 MR",107.0,1.0,PCS,7098.586189,759548.722223
"",KABEL HDMI 10 METER,19.0,3.0,PCS,46043.478261,874826.086959
"",KABEL HDMI 10 METER  4K,2.0,1.0,PCS,80000.0,160000.0
"",KABEL HDMI 10 METER 4K,33.0,1.0,PCS,60847.284114,2007960.375762
"",KABEL HDMI 15 METER,17.0,1.0,PCS,65714.285714,1117142.857138
"",KABEL HDMI 15 METER 4K,38.0,1.0,PCS,93813.186813,3564901.098894
"",KABEL HDMI 20 METER,12.0,1.0,PCS,96388.888889,1156666.666668
"",KABEL HDMI 20 METER 4K,36.0,3.0,PCS,149622.332507,5386403.970252
"",KABEL HDMI 25 METER,7.0,1.0,PCS,133750.0,936250.0
"",KABEL HDMI 3 IN 1 UNIVERSAL,15.0,5.0,PCS,24112.618151,361689.272265
"",KABEL HDMI 3 METER,36.0,20.0,PCS,19240.922261,692673.201396
"",KABEL HDMI 3 METER 4K,80.0,1.0,PCS,23701.974817,1896157.98536
"",KABEL HDMI 30 METER 4K,8.0,1.0,PCS,225000.0,1800000.0
"",KABEL HDMI 5 METER,59.0,10.0,PCS,28006.804825,1652401.484675
"",KABEL HDMI 5 METER 4K,88.0,1.0,PCS,33874.867088,2980988.303744
"",KABEL HDMI EXTENSION MALE TO FEMALE (SAMBUNGAN KABEL),8.0,3.0,PCS,15000.0,120000.0
"",KABEL HDMI VENTION ABFBH HDMI MALE TO DVI 24+1 MALE 2M BLACK,0.0,1.0,PCS,63000.0,0.0
"",KABEL IDF 4,0.0,1.0,METER,75000.0,0.0
"",KABEL LAN BELDEN USA CAT 5,3.0,3.0,DUS,2148333.333333,6444999.999999
"",KABEL LAN BELDEN USA CAT 6,0.0,1.0,DUS,2050000.0,0.0
"",KABEL LAN COMMSCOPE CAT 5E,6.0,1.0,DUS,1500000.0,9000000.0
"",KABEL LAN COMMSCOPE CAT 6,0.0,1.0,DUS,1835000.0,0.0
"","KABEL LAN JADI 1,5 METER",0.0,1.0,PCS,0.0,0.0
"",KABEL LAN SPC UTP CAT 5,0.0,1.0,DUS,360000.0,0.0
"",KABEL LAN ZIMM LINK,77.0,55.0,DUS,371518.136238,28606896.490326
"",KABEL LAN ZIMM LINK FTP ( SEMI OUTDOOR ),30.0,20.0,DUS,490093.698111,14702810.94333
"",KABEL LISTRIK 4 METER,0.0,1.0,METER,40000.0,0.0
"",KABEL LISTRIK METER,5.0,1.0,METER,10000.0,50000.0
"",KABEL POWER CPU,80.0,10.0,PCS,8218.75,657500.0
"",KABEL POWER CPU HOWELL / HYDRA / DATAFAST,151.0,150.0,PCS,12160.600052,1836250.607852
"",KABEL POWER HDD SATA,33.0,2.0,PCS,4764.925373,157242.537309
"",KABEL POWER LAPTOP,89.0,10.0,PCS,7932.58427,706000.00003
"",KABEL POWER LAPTOP HOWELL / HYDRA / DATAFAST,361.0,150.0,PCS,14485.483878,5229259.679958
"",KABEL POWER ORBIT KE USB,18.0,1.0,PCS,16690.283401,300425.101218
"",KABEL POWER PRINTER,0.0,1.0,PCS,6500.0,0.0
"",KABEL POWER PRINTER HYDRA / SANURPRO,26.0,80.0,PCS,10897.994273,283347.851098
"","KABEL RCA 3 - 3 (1,5 METER)",46.0,3.0,PCS,12565.57377,578016.39342
"",KABEL RCA 3 - 3 (3 METER),33.0,5.0,PCS,14500.0,478500.0
"",KABEL SENSOR CHIP DETECTOR EPSON L1800,2.0,1.0,PCS,75000.0,150000.0
"",KABEL SENSOR G SERIES,8.0,1.0,PCS,39959.999208,319679.993664
"",KABEL TELPON ISI 4 100 METER,0.0,1.0,PCS,200000.0,0.0
"",KABEL USB A - A,33.0,5.0,PCS,16661.764706,549838.235298
"",KABEL USB A - A 30CM,54.0,1.0,PCS,8272.727273,446727.272742
"","KABEL USB EXTENDER 1,5 METER",69.0,40.0,PCS,11000.0,759000.0
"",KABEL USB EXTENDER 3 METER,63.0,30.0,PCS,18000.0,1134000.0
"",KABEL USB EXTENDER 5 METER,49.0,5.0,PCS,26512.913844,1299132.778356
"","KABEL VGA 1,5 METER",131.0,65.0,PCS,14881.238686,1949442.267866
"","KABEL VGA 1,5 METER HQ",11.0,1.0,PCS,26601.532567,292616.858237
"",KABEL VGA 10 METER,25.0,25.0,PCS,51915.860683,1297896.517075
"",KABEL VGA 15 METER,5.0,1.0,PCS,80000.0,400000.0
"",KABEL VGA 20 METER,4.0,2.0,PCS,125000.0,500000.0
"",KABEL VGA 25 METER,5.0,2.0,PCS,162500.0,812500.0
"",KABEL VGA 3 METER,84.0,15.0,PCS,29358.5852,2466121.1568
"",KABEL VGA 3 METER HQ,16.0,1.0,PCS,50000.0,800000.0
"",KABEL VGA 30 METER,2.0,1.0,PCS,230000.0,460000.0
"",KABEL VGA 5 METER,55.0,1.0,PCS,34586.206897,1902241.379335
"",KACA CASING GAMING,0.0,1.0,PCS,300000.0,0.0
"",KARET GELANG,152.0,5.0,PACK,24040.593482,3654170.209264
"",KARET INFUS PRINTER,919.0,100.0,PCS,199.724518,183546.832042
"",KARET ROL ATAS PRINTER EPSON,14.0,1.0,PCS,5000.0,70000.0
"",KARET ROL BAWAH PRINTER EPSON,31.0,5.0,PCS,9000.0,279000.0
"",KARET ROLLER BAWAH EPSON,101.0,1.0,BIJI,3000.0,303000.0
"",KASSEN MESIN HITUNG UANG,0.0,1.0,UNIT,825000.0,0.0
"",KERTAS 2 PLY A3 NCR,0.0,1.0,DUS,445000.0,0.0
"",KERTAS 2 PLY PRS,14.0,10.0,DUS,295583.455078,4138168.371092
"",KERTAS 4 PLY NCR,20.0,1.0,DUS,291748.083334,5834961.66668
"",KERTAS ART PAPER 150 GSM F4,37.0,30.0,PCS,28675.035021,1060976.295777
"",KERTAS ART PAPER A4 150 GRAM,50.0,30.0,PCS,27971.218544,1398560.9272
"",KERTAS BARCODE 10RB PC,0.0,1.0,PACK,65000.0,0.0
"",KERTAS BUFFALO  HIJAU MUDA (NO 08),68.0,35.0,PCS,22963.869169,1561543.103492
"",KERTAS BUFFALO BIRU MUDA (NO 10),79.0,35.0,PCS,22713.045433,1794330.589207
"",KERTAS BUFFALO BIRU TUA (NO 9),189.0,35.0,PCS,22592.530452,4269988.255428
"",KERTAS BUFFALO CROWN BIRU MUDA (NO 11),106.0,35.0,PACK,22778.571429,2414528.571474
"",KERTAS BUFFALO CROWN BIRU MUDA (NO 14),21.0,35.0,PCS,22500.0,472500.0
"",KERTAS BUFFALO KUNING (NO 5),126.0,35.0,PCS,22513.885317,2836749.549942
"",KERTAS BUFFALO MERAH (NO 1),16.0,35.0,PCS,22695.299938,363124.799008
"",KERTAS BUFFALO MERAH MUDA (NO 2),146.0,35.0,PCS,22734.385267,3319220.248982
"",KERTAS BUFFALO ORANGE ( NO 04 ),17.0,35.0,PCS,22470.223325,381993.796525
"",KERTAS BUFFALO PUTIH,228.0,160.0,PCS,19500.0,4446000.0
