Kode Produk,Nama Produk,Stok di tangan,Batas Minimum,Satuan,Harga Rata-rata,Nilai
,BRACKET STANDING TV BESAR,0,0,PCS,"1,350,000.00",0.00
,BRAKET EZVIZ,0,1,PCS,"120,500.00",0.00
,BRAKET GANTUNG PROJECTOR,3,5,PCS,"75,000.00","225,000.00"
,BRAKET MONITOR,0,1,PCS,"70,000.00",0.00
,BRAKET SPEAKER BS 403F,0,1,PCS,"250,000.00",0.00
,BRAKET STAND ST65F YR,1,1,UNIT,"1,350,000.00","1,350,000.00"
,BRAKET STANDING TV,0,1,UNIT,"978,820.00",0.00
,BRAKET TV,4,1,PCS,"46,936.35","187,745.38"
,BRANKAS 60 * 45 * 37 CM,0,1,PCS,"2,450,000.00",0.00
,BRANKAS A1 KUNCI LN,0,1,UNIT,"3,850,000.00",0.00
,BRANKAS A2 45 * 52 * 74 LN,0,1,UNIT,"3,870,000.00",0.00
,BRANKAS NASIONAL A1,2,1,UNIT,"2,895,833.33","5,791,666.67"
,BROTHER DCP L2540 DW,0,1,PCS,"2,880,555.56",0.00
,BROTHER DCP L2540 DW TP,0,0,PCS,"2,875,000.00",0.00
,BROTHER SCANNER ADS 3100,0,1,UNIT,"5,450,000.00",0.00
,BUFFALO HIJAU TUA (NO 6),179,35,PCS,"22,524.07","4,031,808.90"
,BUKU HARD COVER FOLIO (ISI 100),43,10,PCS,"15,487.72","665,972.14"
,BUKU HARD COVER ISI 100 OKTAVO,273,1,PCS,"4,566.80","1,246,736.40"
,BUKU HARD COVER OKTAVO ISI 200,87,1,PCS,"7,452.70","648,385.25"
,BUUFFALO MERAH MUDA,15,5,PCS,"22,000.00","330,000.00"
,CALCULATOR CASIO DH-20 BK / WE,0,3,PCS,"125,000.00",0.00
,CALCULATOR CASIO GX-120B,0,1,PCS,"140,000.00",0.00
,CALCULATOR CASIO GX-14B-W-DC,1,3,PCS,"165,000.00","165,000.00"
,CALCULATOR CASIO GX-16B,0,3,PCS,"190,000.00",0.00
,CALCULATOR JOYCO CC-11A,0,1,PCS,"45,300.00",0.00
,CALCULATOR JOYCO CC-31,0,3,PCS,"70,431.82",0.00
,CALCULATOR JOYCO DTC 1313 CH,1,3,PCS,"38,475.00","38,475.00"
,CALCULATOR JOYKO CC 8A,5,1,PCS,"42,550.00","212,750.00"
,CAM CCTV DAHUA DH - IPC - HDW1439T1 - A - LED INDOOR,0,1,PCS,"965,000.00",0.00
,CAM CCTV DAHUA DH - IPC - HFW1439S1 - A - LED OUTDOOR,0,1,PCS,"965,000.00",0.00
,CAM CCTV EZVIZ C6N #,6,20,UNIT,"265,262.41","1,591,574.46"
,CAM CCTV EZVIZ C8W,0,1,UNIT,"1,215,000.00",0.00
,CAM CCTV EZVIZ H7C DUAL 2K + DUAL LENS PAN WIFI,0,1,UNIT,"605,000.00",0.00
,CAM CCTV EZVIZ OUTDOOR H8C #,15,15,UNIT,"505,000.00","7,575,000.00"
,CAM CCTV HIK DS 2CE16D0T,0,1,PCS,"245,000.00",0.00
,CAM CCTV HIK DS-2CE16HOT-ITPF EXIR BULLET,0,1,PCS,"390,000.00",0.00
,CAM CCTV HIK DS-2CE56HOT-ITPF DOME,0,1,PCS,"380,000.00",0.00
,CAM DAHUA DH HAC HFW1509TLMP - IL - A OUTDOOR,0,3,PCS,"575,000.00",0.00
,CAM DAHUA INDOOR 1240T MIC,4,1,PCS,"225,000.00","900,000.00"
,CAM DAHUA OUTDOOR 1240P MIC,8,1,PCS,"245,000.00","1,960,000.00"
,CAM DVR DAHUA  XVR1B16H 16CH 5MP,0,1,UNIT,"2,150,000.00",0.00
,CAM EZVIZ OUTDOOR H9C DUAL LENS 3 + 3MP,0,1,UNIT,"830,000.00",0.00
,CAM IP LITE DOME 1080P HIKVISION,0,1,PCS,"445,000.00",0.00
,CAM IP LITE OUT 1080P HIKVISION,0,1,PCS,"460,000.00",0.00
,CAMEL TRANSPARANT ISI 100,48,5,PCS,"55,750.00","2,676,000.00"
,CAMERA CANON 1500D,0,1,UNIT,"7,000,000.00",0.00
,CAMERA CANON 4000D,0,2,PCS,"4,180,000.00",0.00
,CAMERA CANON EOS 3000D 18-55MM III RSM,2,1,UNIT,"6,133,333.33","12,266,666.67"
,CAMERA CANON EOS RP 24 - 105,0,1,UNIT,"15,000,000.00",0.00
,CAMERA CANON EOS RP BODY,0,1,UNIT,"14,196,000.00",0.00
,CAMERA CANON M100 BLACK,0,1,UNIT,"4,850,000.00",0.00
,CAMERA CANON M100 WHITE,0,1,UNIT,"5,250,000.00",0.00
,CAMERA CANON M200,0,1,UNIT,"7,800,000.00",0.00
,CAMERA CANON M50 KIT 15-45,0,1,UNIT,"10,670,000.00",0.00
,CAMERA CANON M50 MARK ii KIT,0,1,UNIT,"12,335,000.00",0.00
,CAMERA CANON SX430 IS,0,1,PCS,"2,970,000.00",0.00
,CAMERA CCTV DAHUA DH-HAC-B1A29P FULL COLOUR OUTDOOR,0,1,PCS,"295,000.00",0.00
,CAMERA CCTV DAHUA DH-HAC-HDW1239TP COLOURFULL INDOOR MIC,0,1,PCS,"450,000.00",0.00
,CAMERA CCTV DAHUA DH-HAC-T1A29P FULL COLOUR INDOOR,0,1,PCS,"230,000.00",0.00
,CAMERA CCTV HIK DS-2CE160T 2MP OUTDOOR,0,1,PCS,"265,000.00",0.00
,CAMERA CCTV HIK DS-2CE76D0T INDOOR,0,1,PCS,"250,000.00",0.00
,CAMERA EZVIZ CS H8C 4MP R100,0,1,UNIT,"645,000.00",0.00
,CAMERA EZVIZ OUTDOOR H8C 4MP,2,1,UNIT,"730,000.00","1,460,000.00"
,CAMERA FUJIFILM XT200 KIT 15 - 45 MM,0,1,UNIT,"8,650,000.00",0.00
,CAMERA FUJIFILM XT30 KIT 18 - 55,0,1,UNIT,"16,370,000.00",0.00
,CAMERA INSTA 360 CAM X3,1,1,UNIT,"7,050,000.00","7,050,000.00"
,CAMERA LOGITECH PTZ PRO 2,0,1,UNIT,"9,750,000.00",0.00
,CAMERA NIKON D7500,0,1,UNIT,"14,040,000.00",0.00
,CAMERA PANASONIC DSLR LUMIX DMC - G7 KIT,0,1,UNIT,"8,300,000.00",0.00
,CAMERA SONY A6400 KIT,0,1,UNIT,"11,720,000.00",0.00
,CAMERA SONY A7 MARK III KIT 28-70MM,0,0,PCS,"23,635,000.00",0.00
,CAMERA SONY A7 MARK IV KIT 28-70MM,0,0,PCS,"32,600,000.00",0.00
,CAMERA SONY A7 MK2 KIT,0,1,UNIT,"14,500,000.00",0.00
,CAMERA SONY ALPHA  A7 M4K (KIT 2870),0,1,UNIT,"33,936,000.00",0.00
,CAMERA SONY ALPHA A7M3 BO,0,1,UNIT,"21,412,000.00",0.00
,CAMERA SONY H300,0,1,UNIT,"2,098,000.00",0.00
,CAMERA SONY ZV E10 KIT 15 - 50,0,1,UNIT,"9,944,000.00",0.00
,CANON EOS R100 KIT 18 - 45,1,1,UNIT,"8,500,000.00","8,500,000.00"
,CANON GI 71 40ML CYAN,0,1,PCS,"38,666.67",0.00
,CANON GI 71 40ML MAGENTA,0,1,PCS,"38,666.67",0.00
,CANON GI 71 40ML YELLOW,0,1,PCS,"38,666.67",0.00
,CAR AMPLIFIER 25W (DC) W/SIRINE + MIC,0,1,PCS,"1,018,980.00",0.00
,CARD READER 1 SLOT,125,20,PCS,"4,120.24","515,030.21"
,CARD READER 4 SLOT PUTAR,86,20,PCS,"5,500.00","473,000.00"
,CARD READER 6 SLOT,2,3,PCS,"25,000.00","50,000.00"
,CARD READER 6 SLOT DATAFAST,22,1,PCS,"26,005.19","572,114.29"
,CARD READER 6 SLOT MTECH,5,1,PCS,"29,000.00","145,000.00"
,CARD READER 6 SLOT NYK,0,1,PCS,"106,000.00",0.00
,CARD READER 6 SLOT NYK C2-08 MR,3,2,PCS,"56,000.00","168,000.00"
,CARD READER REXUS RXC-208 Alumunium - 6 slot,0,1,PCS,"46,000.00",0.00
,CARD READER REXUS RXC-308 USB V 3.0 - 6 SLOT,0,1,PCS,"85,000.00",0.00
,CARD READER UGREEN 30333 4 IN 1 USB 3.0,2,1,PCS,"126,000.00","252,000.00"
,CASE SSD EXTERNAL USB 3.0 TO M2 SATA,0,1,PCS,"88,000.00",0.00
,CASE SSD UGREEN 10902 TYPE C TO M.2 PCIE NVME,1,1,PCS,"225,000.00","225,000.00"
,CASE SSD UGREEN 10903 TYPE C TO M.2,0,1,PCS,"155,000.00",0.00
,"CASH DRAWER IWARE CD408 40CM X 43CM X 10CM (RJ11) 7 SLOT UANG KERTAS, 3 SLOT UANG KOIN",1,1,PCS,"385,000.00","385,000.00"
,CASH DRAWER IWARE UL400 48CM X 49CM X 16CM 6 SLOT UANG KERTAS,0,1,PCS,"390,000.00",0.00
,CASING AEROCOOL CS 107 V2,0,1,PCS,"375,000.00",0.00
,CASING ALCATROZ ULTIMA U3 USB 3.0,0,1,PCS,"375,000.00",0.00
,CASING ARMAGEDDON NIMITZ TR 1100,0,1,PCS,"400,000.00",0.00
,CASING ARMAGEDON V1X BLACK (NON PSU),0,1,PCS,"300,000.00",0.00
,CASING ASUS GAMING GX601 ROG SRIX HELIOS BK,0,1,UNIT,"4,600,000.00",0.00
,CASING AVARIS LP SERIES,5,1,PCS,"252,500.00","1,262,500.00"
,CASING CPU MAGIX GAMING SERIES,2,1,PCS,"255,305.89","510,611.78"
,CASING CPU VARRO,0,1,PCS,"230,000.00",0.00
,CASING DARKFLASH C285-B ATX BLACK,0,1,UNIT,"650,000.00",0.00
,CASING ENLIGHT EN-200,0,1,PCS,"315,000.00",0.00
,CASING ENLIGHT Z8 TEMPERED GLASS #,0,1,PCS,"480,000.00",0.00
,CASING GAMEN GCS100,0,1,PCS,"345,000.00",0.00
,CASING HD SSD NVME ORICO,1,1,PCS,"183,000.00","183,000.00"
,"CASING HDD 2,5 BIASA",174,150,PCS,"31,496.47","5,480,385.43"
,"CASING HDD 2,5"" SAMSUNG",0,5,PCS,"50,000.00",0.00
,"CASING HDD 2,5"" TRANSPARAN 3.0",88,80,PCS,"45,782.86","4,028,891.70"
,"CASING HDD 3,5",42,1,PCS,"118,490.52","4,976,601.83"
,CASING HDD SAMSUNG NW,2,1,PCS,"68,000.00","136,000.00"
,CASING INFINITY FLASH V2 BLACK,0,1,PCS,"395,000.00",0.00
,CASING INFINITY NEBULA V.4,0,1,UNIT,"430,000.00",0.00
,CASING INFINITY NEBULA V5 BLACK,0,1,UNIT,"410,000.00",0.00
,CASING INFINITY NEBULA V7,0,1,PCS,"325,000.00",0.00
,CASING INFINITY NOIR TEMPERED GLASS,0,1,PCS,"300,000.00",0.00
,CASING INFINITY PRIME,0,1,PCS,"360,000.00",0.00
,CASING INFINITY VESTA V2 INCLUD 4 FAN,0,0,PCS,"510,000.00",0.00
,CASING JOYFLASH,0,1,PCS,"232,500.00",0.00
,CASING MONTECH X2 MESH,0,1,PCS,"540,000.00",0.00
,CASING MSI GUNGNIR 110R,0,1,PCS,"1,315,000.00",0.00
,CASING MSI VAMPIRIC 100L,0,1,PCS,"565,000.00",0.00
,CASING MSI VAMPIRIC101R,0,1,PCS,"740,000.00",0.00
,CASING NEW PREDATOR AB SERIES,0,1,PCS,"230,000.00",0.00
,CASING PARADOX BLACK BURN,0,1,PCS,"445,000.00",0.00
,CASING PARADOX DRAGON LAYER,0,1,PCS,"380,000.00",0.00
,CASING PARADOX GAMING ANTARTICA,0,1,PCS,"555,000.00",0.00
,CASING PARADOX GAMING ASHURA WHITE,0,1,UNIT,"455,000.00",0.00
,CASING PARADOX GAMING BELIAL,0,1,PCS,"415,000.00",0.00
,CASING PARADOX GAMING BELIAL WHITE,0,1,PCS,"500,000.00",0.00
,CASING PARADOX GAMING GALASHIELS,0,1,UNIT,"380,000.00",0.00
,CASING PARADOX GAMING HEATH,0,1,PCS,"430,000.00",0.00
,CASING PARADOX GAMING LUXY V100,0,1,PCS,"330,000.00",0.00
,CASING PARADOX Gaming MASAMUNE Preinstalled 3 x 120mm,0,1,PCS,"510,000.00",0.00
,CASING PARADOX GAMING PAINE,0,1,UNIT,"450,000.00",0.00
,CASING PARADOX GAMING YAMATO BLACK,0,1,UNIT,"445,000.00",0.00
,CASING PC COOLER PLATINUM LM3000W ARGB,0,1,UNIT,"450,000.00",0.00
,CASING PC COOLER PLATINUM LM300G ARGB GREY,0,1,PCS,"480,000.00",0.00
,CASING PC COOLER PLATINUM MM200 MESH BLACK,0,1,UNIT,"385,000.00",0.00
,CASING PC COOLER PLATINUM MM200W MESH WHITE,0,1,PCS,"410,000.00",0.00
,CASING PC DEEPCOOL MATREXX 50 ADD RGB 4 FAN (NON PSU),0,1,PCS,"795,000.00",0.00
,CASING PC INFINITY NEBULA V.2,0,1,UNIT,"384,000.00",0.00
,CASING PC SIMBADDA SIM V,9,15,PCS,"365,235.48","3,287,119.36"
,CASING PC VENOM ZERO SKY ARGB,0,1,PCS,"403,000.00",0.00
,CASING SIMBADDA ATK 680 / 685,0,15,UNIT,"275,000.00",0.00
,CASING SIMBADDA GAMING BATTLEGROUND 13,0,1,PCS,"325,000.00",0.00
,CASING SSD DATAFAST DUAL MODE NGFF & NVME,3,1,PCS,"145,000.00","435,000.00"
,CASING SSD DATAFAST M2 NGFF,1,1,PCS,"60,000.00","60,000.00"
,CASING SSD DATAFAST NMVE,7,1,PCS,"80,571.43","564,000.00"
,CASING SSD EXTERNAL USB 3.0 M2 SATA,0,1,PCS,"90,000.00",0.00
,CASING SSD ORICO HM2-G2-BK-BP NVME M.2 SSD,0,1,PCS,"302,000.00",0.00
,CASING VENOM BALDUR ALPHA,0,1,PCS,"520,000.00",0.00
,CASING VENOM MARS 3 FAN,0,1,PCS,"335,000.00",0.00
,CASING VENOM RHAEGAL,0,1,PCS,"380,000.00",0.00
,CASING VENOM RX ARASAKA,0,1,PCS,"375,000.00",0.00
,CASING VENOM RX DAEMON S9,0,1,PCS,"545,000.00",0.00
,CASING VENOM RX DRAGON MAX,0,1,PCS,"545,000.00",0.00
,CASING VENOM RX ELDEN ARGB WHITE,0,1,UNIT,"510,000.00",0.00
,CASING VENOM RX FOX ESPORT INCLUD 3 FAN #,1,1,PCS,"340,000.00","340,000.00"
,CASING VENOM RX GROM ATX,0,1,PCS,"415,000.00",0.00
,CASING VENOM RX MAKAROVE,0,1,PCS,"435,000.00",0.00
,CASING VENOM RX MARS INCLUDE 3 FAN,0,1,PCS,"341,000.00",0.00
,CASING VENOM RX PSU 300W,0,1,PCS,"293,000.00",0.00
,CASING VENOM RX ROCKSTART INCLUDE FAN RGB,0,1,PCS,"415,000.00",0.00
,CASING VENOM RX SAMURAI,0,1,PCS,"360,000.00",0.00
,CASING VENOM RX URRA ARGB,0,1,PCS,"405,000.00",0.00
,CASING VENOM VAGHAR,0,1,PCS,"390,000.00",0.00
,CASING VURION,0,2,PCS,"255,000.00",0.00
,CASING VURRION V9 SERIES,1,15,PCS,"240,588.24","240,588.24"
,CATRDIGE CANON CA91 / BH7 (G2010),6,15,PCS,"282,935.52","1,697,613.09"
,CATRDIGE HP 678 COLOUR,1,1,PCS,"126,000.00","126,000.00"
,CATRIDGE 810 COPOTAN,0,1,PCS,"200,000.00",0.00
,CATRIDGE 811 COPOTAN,0,1,PCS,"200,000.00",0.00
,CATRIDGE CANON 740,1,2,PCS,"172,000.00","172,000.00"
,CATRIDGE CANON 741,0,1,PCS,"300,000.00",0.00
,CATRIDGE CANON 745,0,1,PCS,"216,000.00",0.00
,CATRIDGE CANON 745 BLACK S,1,1,PCS,"101,000.00","101,000.00"
,CATRIDGE CANON 746,6,1,PCS,"312,571.43","1,875,428.57"
,CATRIDGE CANON 746 COLOR S,0,1,PCS,"154,000.00",0.00
,CATRIDGE CANON 810 BLACK,112,220,PCS,"214,423.06","24,015,382.75"
,CATRIDGE CANON 811 COLOUR,256,130,PCS,"270,799.96","69,324,791.02"
,CATRIDGE CANON 830,0,1,PCS,"195,000.00",0.00
,CATRIDGE CANON 88,0,1,PCS,"198,000.00",0.00
,CATRIDGE CANON 98,0,1,PCS,"221,000.00",0.00
,CATRIDGE CANON CA92 / CH7 (G2010),15,8,PCS,"330,198.72","4,952,980.82"
,CATRIDGE CANON CL 57,30,1,PCS,"210,000.00","6,300,000.00"
,CATRIDGE CANON PG 47,50,1,PCS,"110,000.00","5,500,000.00"
,CATRIDGE COMPUPRINT PRK6240,0,1,PCS,"150,000.00",0.00
,CATRIDGE HP 215A,0,1,PCS,"804,250.00",0.00
,CATRIDGE HP 678 BLACK,0,1,PCS,"126,000.00",0.00
,CATRIDGE HP 680 BLACK,0,1,PCS,"127,500.00",0.00
,CATRIDGE HP 680 COLOUR,2,1,PCS,"132,083.33","264,166.67"
,CATRIDGE HP 682 BLACK,0,1,PCS,"133,000.00",0.00
,CATRIDGE HP 682 COLOR,0,1,PCS,"133,000.00",0.00
,CATRIDGE PGI-35 BLACK,0,1,PCS,"165,000.00",0.00
,CATRIDGE PITA PRINT ERC 39,0,1,PCS,"29,500.00",0.00
,CATRIDGE PRINTER HP GT 51 (BLACK),1,1,PCS,"139,000.00","139,000.00"
,CATRIDGE PRINTER HP GT 52 (COLOUR),1,1,PCS,"142,610.20","142,610.20"
,CATRIDGE TONER BROTHER L2540 DW,7,1,PCS,"315,000.00","2,205,000.00"
,CATRIDGE TONER HP 30A BLACK,0,1,PCS,"1,145,000.00",0.00
,CCTV CAM 5MP T1A51P S2 5MP INDOOR,0,1,PCS,"325,000.00",0.00
,CCTV CAM DAHUA 5MP OUTDOOR,0,1,PCS,"385,000.00",0.00
,CCTV CAM DAHUA HAC B1A21 IR BULLET (OUTDOOR),20,35,PCS,"177,000.00","3,540,000.00"
,CCTV CAM DAHUA HAC-T1A21 IR BULLET (INDOOR),24,25,PCS,"164,623.71","3,950,969.10"
,CCTV CAM DAHUA IPC B1A51 5MP,0,1,PCS,"400,000.00",0.00
,CCTV CAM HIK DS-2DE4425IW-DE-IR SPEED DOME,0,1,UNIT,"5,279,990.07",0.00
,CCTV DVR DAHUA 8CH XVR1A08,0,2,UNIT,"540,000.00",0.00
,CCTV DVR DAHUA 8CH XVR1B08-1 (MH),4,18,UNIT,"648,009.19","2,592,036.75"
,CCTV DVR DAHUA DH-XVR1B04-I 4CH,9,10,UNIT,"492,755.48","4,434,799.30"
,CCTV DVR DAHUA XVR1B08H 5MP,0,1,UNIT,"1,400,000.00",0.00
,CCTV DVR DAHUA XVR1B16H 16CH,0,3,PCS,"1,275,000.00",0.00
,CCTV DVR DAHUA XVR5116HS-12,0,1,UNIT,"2,200,000.00",0.00
,CCTV DVR HIK 16CH DS 7216HGHI K1,0,1,PCS,"1,385,000.00",0.00
,CCTV DVR HIK DS-7224HQHI-K2,0,1,PCS,"3,585,000.00",0.00
,CCTV NVR DS-7604NI-Q1,0,1,UNIT,"1,013,401.93",0.00
,CCTV NVR HIK DS-7104NI-Q1/M 4-CH,0,1,UNIT,"1,530,000.00",0.00
,CCTV YI DOME X,0,1,PCS,"645,000.00",0.00
,CD-R ARITA,231,50,PCS,"1,525.00","352,275.00"
,CD-R GT PRO,79,50,PCS,"2,548.99","201,370.00"
,CD-R GT PRO BUTTERFLY,70,50,PACK,"1,525.00","106,750.00"
,CD-R MAXELL MQ,69,1,PCS,"2,200.00","151,800.00"
,CD-RW GT PRO,2,50,PCS,"5,747.16","11,494.33"
,CHAIRMAN BOSCH CCS900S ULTRO,0,1,UNIT,"4,680,000.00",0.00
,CHARGER BATERAI AA/AAA,23,5,PCS,"80,000.00","1,840,000.00"
,CHARGER CANON LC E10,2,1,PCS,"90,000.00","180,000.00"
,CHARGER CANON LC E17,0,1,PCS,"200,000.00",0.00
,CHARGER CANON LC E5,0,1,PCS,"105,000.00",0.00
,CHARGER CANON LC E8,1,1,PCS,"70,000.00","70,000.00"
,CHARGER HP KW,14,1,PCS,0.00,0.00
,CHARGER WIRELESS SAMSUNG,0,1,PCS,"348,000.00",0.00
,CHIP MAINTENAN BOX EPSON L6190,3,1,PCS,"34,000.00","102,000.00"
,CHIP MAINTENAN BOX G2020,0,1,PCS,"50,000.00",0.00
,CLEANER CATRIDGE,0,5,Buah,"10,000.00",0.00
,CLEANER HEAD #,9,1,PCS,"29,153.85","262,384.62"
,CLEANER KIT CAMERA,0,1,PCS,0.00,0.00
,CLEANER LCD 3 IN 1,86,30,PCS,"6,017.25","517,483.31"
,COLOKAN,0,1,PCS,"15,000.00",0.00
,COLOKAN 3 LUBANG,0,1,PCS,"22,000.00",0.00
,CONECTOR IDF 4,0,1,SET,"700,000.00",0.00
,CONNECTOR RJ45 BELDEN CAT 6 (PACK),0,1,PACK,"350,000.00",0.00
,CONNECTOR RJ45 BELDEN CAT5E (PACK),2,10,PCS,"85,000.00","170,000.00"
,CONNECTOR RJ45 BIASA,95,10,PACK,"20,099.10","1,909,414.41"
,CONNECTOR RJ45 COMMSCOPE CAT 5E (PACK),23,38,PACK,"103,526.11","2,381,100.52"
,CONVERTER ATA SATA TO USB X TECH (R DRIVE),2,5,PCS,"72,500.00","145,000.00"
,CONVERTER AUDIO OPTIC TO ANALOG,2,1,PCS,"39,500.00","79,000.00"
,Converter BAFO (USB to LPT Parallel Printer),7,1,PCS,"125,000.00","875,000.00"
,CONVERTER DISPLAY PORT TO HDMI,4,1,PCS,"32,570.17","130,280.68"
,CONVERTER DISPLAY PORT TO VGA,6,1,PCS,"45,135.08","270,810.50"
,CONVERTER DVI TO VGA 24 + 5,13,1,PCS,"10,000.00","130,000.00"
,CONVERTER FIBER OPTIC TO LAN HTB 3100 A,26,2,PCS,"85,027.61","2,210,717.85"
,CONVERTER HDMI TO AV,9,1,PCS,"45,000.00","405,000.00"
,CONVERTER HDMI TO VGA (KABEL),119,70,PCS,"18,412.71","2,191,112.61"
,CONVERTER HDMI TO VGA (NON KABEL),9,1,PCS,"30,703.96","276,335.68"
,CONVERTER LAN TO BNC,0,1,PCS,"80,000.00",0.00
,CONVERTER SERIAL COM TO USB BAFO DB9,3,1,PCS,"117,272.73","351,818.18"
,CONVERTER STICK PS 2 TO USB,15,10,PCS,"26,255.61","393,834.15"
,"CONVERTER TYPE C 4 IN 1 ( HDMI, VGA, USB, TYPE C )",4,1,PCS,"60,636.36","242,545.45"
,CONVERTER TYPE C 8 IN 1,29,1,PCS,"83,000.00","2,407,000.00"
,CONVERTER TYPE C TO HDMI #,0,1,PCS,"34,000.00",0.00
,CONVERTER USB TO HDMI,10,1,PCS,"86,770.56","867,705.63"
,CONVERTER USB TO PS 2,0,1,PCS,"10,000.00",0.00
,CONVERTER USB TO VGA,3,1,PCS,"78,583.33","235,750.00"
,CONVERTER VGA HDMI AUDIO MR,20,15,PCS,"25,199.34","503,986.71"
,CONVERTER VGA TO HDMI,0,2,PCS,"40,000.00",0.00
,COOLER MASTER HYPE 212 HELO WHITE,0,1,PCS,"415,000.00",0.00
,COOLINGPAD BESI,0,1,PCS,"20,000.00",0.00
,COOLINGPAD KEPITING,756,280,PCS,"23,326.75","17,635,020.28"
,COOLINGPAD NC 32 1FAN BESAR,225,70,PCS,"25,699.96","5,782,491.30"
,CORONG TOA 25W,0,0,UNIT,"675,000.00",0.00
,CUTTER L500,279,1,PCS,"5,690.87","1,587,751.87"
,CUTTER RENTENGAN,12,1,PCS,"3,000.00","36,000.00"
,DAHUA IP CAM 2MP OUTDOOR,0,1,UNIT,"420,000.00",0.00
,DAHUA IP CAM DH-IPC-HDW1230T1-S4 EYEBALL,0,1,UNIT,"525,000.00",0.00
,DAHUA IP CAM DH-IPC-HFW1230S1-A-S5 OUTDOOR BD,0,1,PCS,"525,000.00",0.00
,DAHUA IP CAM DH-IPC-HPW1230SIP-S4 BULLET,0,1,UNIT,"480,000.00",0.00
,DAHUA NVR DHI - NVR1104HS-S3/H 4CH,0,1,UNIT,"412,000.00",0.00
,DAHUA PTZ IP SD49425GB-HNR 4MP,0,1,PCS,"5,100,000.00",0.00
,DAK 16 X 25,0,1,PCS,"10,000.00",0.00
,DATA PRINT DP 27,7,5,KOTAK,"24,500.00","171,500.00"
,DATA PRINT DP 28,46,3,KOTAK,"25,500.00","1,173,000.00"
,DATA PRINT DP 40,73,100,PCS,"25,749.85","1,879,739.32"
,DATA PRINT DP 41,250,50,PCS,"24,750.00","6,187,499.94"
,DC KONEKTOR JACK PSU TYPE C,1,1,PCS,"26,000.00","26,000.00"
,DELEGATE BOSCH CCS900S ULTRO,0,1,UNIT,"4,620,000.00",0.00
,DELI BINDER CLIP NO 155,107,1,PCS,"5,349.17","572,360.83"
,DELI CALCULATOR 12 DIGIT GOLDEN,0,1,PCS,"118,180.00",0.00
,DELI CALCULATOR C868C CHECK 120 STEPS 12 DIGIT,5,1,PCS,"98,087.40","490,437.00"
,DELI CALCULATOR E1654C CHECK 112 STEPS 12 DIGIT,5,1,PCS,"87,500.00","437,500.00"
,DELI CALCULATOR W868 12 DIGIT,5,1,PCS,"65,950.00","329,750.00"
,DELI GLUE STICK 15GR (LEM STICK),0,10,PCS,"3,920.83",0.00
,DELI GLUE STICK 8GR EA20010 (LEM STICK),2,1,PCS,"2,391.67","4,783.33"
,DELL INSPIRON 14 3000 CI5 1035G1 W10,0,0,UNIT,"7,950,000.00",0.00
,DELL LATITUDE 3410 CI5-10210U 4GB 1TB HDD WIN 10,0,1,UNIT,"8,350,000.00",0.00
,DELL VOSTRO 14 3405 AMD RYZEN 3 3250U 4GB 1TB HDD,0,1,UNIT,"6,215,000.00",0.00
,DELL VOSTRO V3510 Ci3-1115G4 4GB 1TB WIN 11,0,1,UNIT,"5,999,000.00",0.00
,DIGITAL THEODOLIT MEREK SOUTH,0,1,UNIT,"15,000,000.00",0.00
,Direct To Card Printer HID Fargo DTC1250ID Single Side Printing 300dpi,0,1,UNIT,0.00,0.00
,DISPENSER MIYAKO WD 289 HC,0,1,PCS,"300,000.00",0.00
,DJI DRONE MAVIC AIR 2S BASIC,0,1,UNIT,"14,990,000.00",0.00
,DJI DRONE MAVIC AIR 2S COMBO,0,1,UNIT,"19,500,000.00",0.00
,DJI DRONE MINI 2 SE BASIC,0,1,UNIT,"4,482,000.00",0.00
,DJI DRONE MINI 3 BASIC,0,1,UNIT,"5,730,000.00",0.00
,DLINK DES-1024A SWITCH 24 PORT (HUB LAN),0,2,PCS,"342,000.00",0.00
,DLINK DWA-121 N150 WIRLESS PICO USB Adapter,3,15,PCS,"66,921.57","200,764.71"
,DLINK SWITCH 16 GIGABIT DGS - 1016C BESI,0,1,PCS,"750,000.00",0.00
,DLINK SWITCH 16 Port DES-1016A (HUB LAN),1,1,PCS,"248,000.00","248,000.00"
,DLINK SWITCH 24 PORT DES - 1024C/D BESI,0,1,PCS,"440,000.00",0.00
,DLINK SWITCH 24P GIGABIT DGS-1024C besi,1,1,PCS,"950,000.00","950,000.00"
,DLINK SWITCH 8 PORT DES 1008C/A (HUB LAN),1,10,PCS,"80,000.00","80,000.00"
,DLINK SWITCH 8 PORT DGS-1008A GIGABIT,0,1,PCS,"255,000.00",0.00
,"DLINK SWITCH HUB DGS-1052 Metal, 48P + 4 UPLINK COMBO",0,1,UNIT,"3,810,000.00",0.00
,DOMPET CAMERA,0,5,PCS,"15,000.00",0.00
,DOUBLE TAPE NACHI 24MM 5 METER,2,5,PCS,"7,000.00","14,000.00"
,DRONE DJI AIR 3S FLYMORE COMBO RC2,0,1,UNIT,"23,281,000.00",0.00
,DRONE DJI MAVIC 2 PRO,0,1,UNIT,"20,602,000.00",0.00
,DRUM KIT BROTHER L2540 DW,5,1,UNIT,"131,111.11","655,555.56"
,DRYBOX AILITE 20 LITTER,0,0,PCS,"855,000.00",0.00
,DRYBOX AILITE 30 LITTER,0,0,PCS,"1,285,000.00",0.00
,DUCT 15 BATANG,0,1,BATANG,"300,000.00",0.00
